id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
1235;Dr. João Araújo;Vendas;Doença;7;2020-08-24;12160.63
1481;Marcelo Azevedo;Vendas;Problemas Pessoais;4;2021-10-27;9166.63
4833;Nina Almeida;Marketing;Doença;1;2022-09-11;18857.21
7810;Emilly Pereira;TI;Licença Médica;7;2023-07-21;4657.69
8515;Luiz Otávio Almeida;Marketing;Férias;2;2023-04-08;18498.82
3823;Dra. Maria Alice Correia;Vendas;Licença Médica;2;2023-06-12;5466.63
6817;Murilo da Mota;TI;Problemas Pessoais;8;2022-10-09;13188.0
1720;Benício da Cunha;Recursos Humanos;Doença;5;2020-03-18;11604.46
7971;Luiz Henrique Ramos;Recursos Humanos;Licença Médica;4;2023-03-02;6763.39
6229;Emanuel Ribeiro;Recursos Humanos;Férias;6;2022-12-20;8939.17
7818;Stella da Cunha;TI;Férias;3;2023-08-31;11828.71
4652;Laís da Mata;Vendas;Férias;7;2020-05-24;13883.31
2361;Kaique da Luz;Vendas;Outros;2;2023-11-07;19478.54
5782;Anthony Dias;Vendas;Viagem de Negocio;6;2022-04-15;17458.33
6982;Vicente Peixoto;Recursos Humanos;Viagem de Negocio;2;2023-08-17;15155.05
9545;Raquel Cavalcanti;TI;Outros;7;2023-07-18;5376.81
6442;Eduarda Santos;Vendas;Outros;4;2023-03-23;19503.81
9787;Sr. Vinicius Campos;TI;Licença Médica;7;2020-03-09;14276.91
7854;Levi Ribeiro;Marketing;Viagem de Negocio;8;2023-02-26;18003.84
5760;Vitória Campos;Vendas;Doença;5;2021-11-08;7897.49
7203;Luiz Fernando Oliveira;Recursos Humanos;Licença Médica;2;2023-01-07;6310.37
1639;Ana Gomes;Vendas;Problemas Pessoais;8;2021-10-21;21520.09
5770;Maria Costela;Vendas;Férias;7;2021-03-27;7216.5
9393;Raul Barbosa;Vendas;Viagem de Negocio;8;2020-12-31;12465.38
7168;Srta. Laís da Mata;Recursos Humanos;Doença;1;2020-06-04;10834.6
3976;Srta. Evelyn Barbosa;Recursos Humanos;Viagem de Negocio;8;2021-07-16;13821.21
5616;Erick Santos;Vendas;Outros;8;2023-06-21;16846.45
8793;João Miguel Campos;Vendas;Doença;2;2022-10-09;7168.07
1501;Luiz Miguel Peixoto;Vendas;Viagem de Negocio;1;2022-02-07;3027.55
6849;Sarah Lima;TI;Viagem de Negocio;7;2023-03-31;10146.96
5586;Júlia Rocha;TI;Férias;8;2023-06-20;19107.96
5101;Ana Ramos;Marketing;Outros;4;2022-06-04;9222.86
4413;Maria Eduarda Cardoso;Recursos Humanos;Férias;7;2022-09-02;4661.41
1925;Sra. Ana Laura Sales;Recursos Humanos;Viagem de Negocio;8;2020-05-11;17970.76
8857;Ana Beatriz Alves;Marketing;Licença Médica;4;2023-06-07;11944.81
2635;Daniela da Cunha;Vendas;Férias;2;2020-11-13;14954.37
5261;Ana Luiza Porto;TI;Problemas Pessoais;8;2021-02-26;6392.55
1898;Igor Campos;TI;Doença;3;2022-06-04;6044.18
5969;Amanda Peixoto;Marketing;Licença Médica;5;2020-03-20;8194.0
6056;Maria Sophia Ribeiro;TI;Doença;3;2023-07-08;10269.9
2632;Fernando Pires;Recursos Humanos;Viagem de Negocio;4;2020-01-04;9764.59
4522;Maria Luiza Monteiro;TI;Doença;6;2021-10-28;18608.53
2286;Isabelly Silva;TI;Problemas Pessoais;5;2020-07-11;19350.64
2182;Breno Rezende;Recursos Humanos;Férias;8;2022-09-12;13061.78
2337;Eduardo Nogueira;Recursos Humanos;Outros;5;2023-03-30;11995.77
3790;Milena da Mota;Vendas;Doença;4;2021-08-31;19369.13
3698;Leonardo da Mata;Vendas;Viagem de Negocio;4;2021-01-11;14675.53
5593;Maria Cecília Moura;TI;Licença Médica;2;2020-12-29;14101.14
2238;Leandro Silva;TI;Viagem de Negocio;5;2020-06-09;10707.42
7821;Lívia da Rocha;Marketing;Férias;4;2023-04-01;19818.82
9496;Thiago Fogaça;Recursos Humanos;Viagem de Negocio;6;2020-10-03;18798.81
9101;Luiz Fernando da Luz;TI;Viagem de Negocio;4;2021-11-29;20821.81
3199;Eduardo Porto;TI;Viagem de Negocio;6;2021-10-03;20421.98
8043;Davi Luiz da Rocha;Marketing;Outros;6;2021-01-24;4661.44
8771;Pedro Miguel da Mota;TI;Outros;6;2021-01-30;12091.51
7791;Juliana Azevedo;Vendas;Outros;4;2022-01-17;6290.81
3161;Maitê Duarte;TI;Doença;2;2022-03-23;20103.07
