id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
9309;Ana Luiza Ribeiro;TI;Viagem de Negocio;8;2020-01-07;21627.48
3194;Srta. Rebeca da Luz;TI;Outros;3;2021-03-14;12607.85
7541;Lucca Jesus;Marketing;Outros;5;2021-09-22;8381.25
3236;Dr. Francisco Rocha;Recursos Humanos;Férias;5;2020-05-10;9761.42
8193;Heloísa Porto;Vendas;Férias;1;2020-01-27;11486.49
4605;Ana Monteiro;Recursos Humanos;Licença Médica;6;2021-02-22;11366.15
2737;Breno Nogueira;Recursos Humanos;Doença;3;2023-05-25;6965.74
2648;Pedro Miguel Carvalho;Recursos Humanos;Viagem de Negocio;1;2020-05-29;18445.0
2261;Marina Alves;Recursos Humanos;Licença Médica;1;2021-11-26;9860.91
3185;Cecília Monteiro;Recursos Humanos;Licença Médica;6;2021-04-06;19539.43
5623;Vitor Santos;TI;Licença Médica;7;2023-02-01;6418.07
4140;Bruno Nunes;Marketing;Férias;5;2020-02-04;3275.56
6920;Bianca Lima;Marketing;Problemas Pessoais;6;2020-02-18;20876.22
4989;Sra. Ana Clara Campos;Recursos Humanos;Férias;2;2022-03-17;6960.86
1146;Noah Silveira;Marketing;Viagem de Negocio;2;2022-12-21;9264.04
1549;Olivia Duarte;TI;Viagem de Negocio;1;2023-02-07;20652.0
5768;Bryan Barros;Recursos Humanos;Outros;6;2022-12-21;4268.33
3320;Dr. Thales Azevedo;Marketing;Férias;5;2022-11-08;20595.02
4702;Diogo Castro;TI;Viagem de Negocio;7;2022-11-03;16675.62
2487;Arthur Moreira;Marketing;Licença Médica;5;2023-02-20;4096.8
9920;Letícia das Neves;Recursos Humanos;Viagem de Negocio;7;2023-12-05;19256.03
3338;Olivia Fogaça;Recursos Humanos;Outros;2;2023-10-11;11984.19
5864;Evelyn Farias;Marketing;Doença;5;2020-05-17;11339.96
6721;Emanuelly Alves;TI;Viagem de Negocio;6;2020-01-03;18063.73
1833;Diego Araújo;Recursos Humanos;Férias;3;2021-11-29;14141.94
1343;Pedro Lucas Mendes;Recursos Humanos;Problemas Pessoais;2;2020-01-22;4109.3
9137;Dr. João da Cruz;Vendas;Férias;1;2020-10-26;15034.0
8188;Dr. Otávio Monteiro;Recursos Humanos;Licença Médica;7;2021-11-10;20962.52
8183;Luna Sales;Vendas;Problemas Pessoais;2;2021-11-08;18213.14
6595;Gabrielly da Conceição;TI;Férias;6;2023-04-09;5030.85
8695;Davi Lucca Costa;Vendas;Viagem de Negocio;1;2020-01-16;9196.62
8604;Ryan Barros;Recursos Humanos;Outros;8;2022-11-09;11990.86
8010;Maria Cecília Campos;Vendas;Problemas Pessoais;4;2023-05-24;15809.54
8834;Lívia Castro;TI;Doença;4;2021-05-15;6028.71
9546;Amanda Gomes;Vendas;Licença Médica;1;2021-07-07;14728.24
8678;João Vitor da Cunha;Vendas;Viagem de Negocio;5;2022-03-27;17503.28
9643;Sr. Davi Vieira;Recursos Humanos;Licença Médica;4;2023-02-04;21367.85
6097;Srta. Sarah Oliveira;Marketing;Férias;5;2020-01-15;13458.06
9566;Luigi da Luz;TI;Férias;3;2020-12-25;7360.33
4586;Bernardo Vieira;Marketing;Férias;8;2020-02-29;16932.16
1877;Caroline da Rocha;Vendas;Doença;6;2022-05-22;10055.47
2749;Sarah Araújo;Marketing;Férias;7;2021-04-12;11667.51
2289;Maysa Souza;Vendas;Outros;2;2020-04-10;7321.45
6281;Isis Cardoso;Vendas;Férias;8;2022-04-06;21186.59
9170;Rafael Correia;Recursos Humanos;Outros;3;2021-05-27;10273.09
1788;Benício Ribeiro;Recursos Humanos;Férias;3;2021-02-28;9373.7
4512;Ana Vitória Moura;Vendas;Licença Médica;7;2021-03-22;14818.41
1069;Enzo Gabriel Vieira;TI;Problemas Pessoais;4;2023-09-11;3091.15
6101;Felipe Oliveira;Vendas;Doença;6;2023-07-23;5237.2
6875;Joaquim Freitas;Marketing;Doença;7;2022-04-28;11847.36
8713;Olivia Duarte;Marketing;Doença;4;2023-08-28;3089.41
2733;Diogo Campos;Recursos Humanos;Problemas Pessoais;6;2023-03-21;20129.32
4219;Lavínia Fogaça;TI;Doença;6;2021-04-11;16596.68
8479;Lavínia Porto;TI;Doença;5;2022-05-17;17183.79
9539;Pedro Aragão;Marketing;Férias;6;2023-11-11;18191.96
8079;Francisco Oliveira;TI;Problemas Pessoais;5;2020-08-08;6848.27
3299;Anthony Peixoto;Recursos Humanos;Férias;1;2021-12-01;14559.61
8430;Ana Clara Alves;Marketing;Viagem de Negocio;4;2022-02-22;16890.25
7428;Luiz Miguel Silveira;Vendas;Viagem de Negocio;6;2021-12-21;13198.54
6171;Valentina Rezende;Marketing;Viagem de Negocio;4;2021-11-12;13609.84
6910;Ryan Melo;Vendas;Viagem de Negocio;6;2021-09-25;12726.23
8991;Dra. Júlia Cunha;Vendas;Licença Médica;3;2021-01-23;16392.36
8801;Bianca Oliveira;Marketing;Licença Médica;6;2023-11-26;3415.27
6710;Luiz Otávio Rocha;Vendas;Problemas Pessoais;6;2023-11-14;11278.79
5998;Augusto da Rocha;TI;Férias;5;2020-01-14;6721.45
5108;João Guilherme Alves;TI;Férias;5;2023-10-15;6733.06
7687;Henrique Moreira;Vendas;Outros;5;2022-11-11;21722.47
2709;Valentina Martins;Marketing;Problemas Pessoais;2;2020-01-09;18073.24
1936;Cecília Moreira;Recursos Humanos;Férias;8;2020-10-21;10579.85
8331;Natália Porto;Recursos Humanos;Doença;3;2022-09-12;3357.52
4121;Dr. Levi da Rosa;TI;Doença;7;2021-12-05;7463.17
5251;Ian Gonçalves;Recursos Humanos;Doença;6;2020-05-22;11126.1
6892;Eduardo Teixeira;TI;Licença Médica;3;2020-10-20;21806.19
9649;Dr. Miguel Sales;Marketing;Férias;4;2020-12-25;7770.02
3191;Vitor Oliveira;TI;Problemas Pessoais;7;2023-04-03;6375.26
7644;Sr. Guilherme Farias;TI;Doença;5;2022-07-24;8754.24
1729;Vicente Freitas;Recursos Humanos;Problemas Pessoais;1;2021-06-30;19930.67
3517;Maria Alice Silveira;Vendas;Viagem de Negocio;3;2022-04-25;15741.34
4916;Gustavo Dias;Vendas;Férias;8;2020-10-17;16252.33
9072;Vitor Gabriel Rezende;Recursos Humanos;Doença;3;2022-05-23;18506.91
3571;Isis Nogueira;Marketing;Doença;8;2022-10-27;10413.71
4367;Dr. Guilherme da Cruz;TI;Licença Médica;1;2020-02-27;17181.52
9843;Joana Barros;Marketing;Problemas Pessoais;5;2021-01-09;14722.9
6821;Leandro Cardoso;Recursos Humanos;Problemas Pessoais;4;2020-02-23;9085.11
2087;Kevin Freitas;Recursos Humanos;Férias;3;2023-06-05;17487.66
6549;Anthony Lima;Recursos Humanos;Viagem de Negocio;2;2020-01-29;12137.52
7617;Dra. Caroline Fernandes;Marketing;Problemas Pessoais;3;2021-07-30;3036.26
