id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
8857;Dr. Heitor Cardoso;TI;Doença;2;2023-08-05;12856.19
4916;Dr. Gustavo Henrique Aragão;TI;Problemas Pessoais;5;2021-12-30;3642.01
2764;Mirella da Conceição;Marketing;Licença Médica;2;2021-01-27;3679.78
4140;Nicolas Santos;Recursos Humanos;Férias;5;2022-03-03;6471.48
1296;Benício Teixeira;Vendas;Viagem de Negocio;6;2021-05-12;17127.15
6881;Gabriel da Rosa;Vendas;Licença Médica;1;2020-07-19;13612.32
1432;Vitor Hugo Moreira;Recursos Humanos;Licença Médica;6;2020-12-27;17101.91
6301;Benício da Cunha;Vendas;Doença;8;2023-08-14;6353.69
4702;Maria Luiza da Cunha;Marketing;Licença Médica;5;2021-09-09;18596.95
1355;Clara Rodrigues;Vendas;Licença Médica;2;2020-04-13;14084.79
2600;Júlia Duarte;Recursos Humanos;Férias;2;2020-02-04;19351.8
1003;Ana Luiza Costa;Vendas;Problemas Pessoais;8;2022-01-28;5709.31
5426;Dr. Diogo Fernandes;TI;Férias;4;2020-09-05;19440.06
6163;Caio Rocha;Marketing;Licença Médica;5;2020-09-27;13032.63
3152;Maria Vitória Mendes;Vendas;Férias;7;2022-10-10;6625.49
8249;Samuel da Costa;Recursos Humanos;Problemas Pessoais;8;2023-05-14;11998.25
7684;Maria Clara Viana;Marketing;Licença Médica;5;2023-11-06;19388.43
2297;Maria Eduarda da Paz;Vendas;Férias;6;2021-11-10;5145.96
7201;Gabriel Castro;Marketing;Viagem de Negocio;6;2021-05-19;11604.69
2656;Nicolas Vieira;TI;Licença Médica;3;2022-11-30;18500.69
9142;Pedro Lima;Marketing;Férias;2;2023-03-31;19442.47
4893;Melissa da Mata;Vendas;Licença Médica;6;2023-02-28;3539.56
2311;Emilly Cavalcanti;TI;Férias;7;2022-05-20;21889.47
5191;Felipe da Rosa;Marketing;Outros;3;2023-11-03;17648.56
7074;Alícia da Cruz;Recursos Humanos;Viagem de Negocio;8;2020-03-02;7354.4
9602;André Melo;Vendas;Viagem de Negocio;7;2023-03-14;9276.79
6999;Sophia Porto;Vendas;Doença;4;2021-10-18;3286.94
4509;Bruna Freitas;Recursos Humanos;Viagem de Negocio;6;2021-04-04;10839.47
3314;Luna Silva;Marketing;Licença Médica;8;2020-08-23;21480.91
9230;Bruno Ramos;Marketing;Doença;4;2023-03-30;21011.27
5918;Pedro Miguel Sales;Vendas;Outros;7;2023-03-02;8934.28
8474;Pedro Henrique Alves;Marketing;Férias;6;2023-05-14;5517.44
4223;Heloísa Moreira;Vendas;Outros;1;2020-10-17;15933.93
1073;Daniela Nunes;Marketing;Problemas Pessoais;1;2021-03-24;18307.18
9816;Luiz Felipe da Cunha;Vendas;Doença;3;2020-10-25;19575.62
4862;Beatriz Ferreira;Vendas;Férias;3;2022-04-21;7562.41
5671;Ana Júlia Araújo;Vendas;Doença;4;2021-01-26;18034.3
6594;Benício Nogueira;Recursos Humanos;Doença;4;2022-08-02;11092.13
7533;Vitor Hugo Pinto;TI;Viagem de Negocio;7;2020-11-12;19057.12
6992;Pedro Henrique Mendes;TI;Doença;7;2021-11-07;10461.63
1499;Sra. Bianca Gomes;Vendas;Viagem de Negocio;2;2021-07-03;4648.05
6844;Dra. Bruna da Mata;TI;Doença;3;2021-10-20;15016.25
8961;Alexia Costela;Marketing;Viagem de Negocio;8;2022-07-10;15297.66
3840;Júlia Jesus;Recursos Humanos;Férias;7;2022-02-13;15876.44
3971;Lívia da Paz;Vendas;Licença Médica;6;2020-08-25;6301.75
2737;Luiza da Cunha;Vendas;Doença;5;2022-08-29;9286.49
5529;Isabel Souza;TI;Doença;4;2022-11-15;11351.74
8151;Gabrielly Ribeiro;Vendas;Viagem de Negocio;7;2023-05-08;5683.03
8537;Gabriela Fogaça;Marketing;Férias;2;2021-02-27;4050.18
4275;Nina Nogueira;TI;Outros;6;2022-10-31;12253.91
4173;João Felipe Gonçalves;TI;Licença Médica;1;2023-02-28;14264.33
7587;Sr. Joaquim Lima;Marketing;Licença Médica;6;2020-11-23;14069.24
9580;Lorenzo da Costa;Vendas;Doença;8;2023-07-01;14340.26
7925;Cauê Pires;Recursos Humanos;Viagem de Negocio;6;2022-09-06;13805.76
4249;Luiza da Mota;Recursos Humanos;Problemas Pessoais;5;2022-04-30;15080.26
1536;Henrique Pires;Marketing;Férias;4;2023-04-23;4520.65
9677;Ana Lívia Nogueira;Recursos Humanos;Doença;8;2022-08-20;4187.13
2087;Ana Laura Jesus;Marketing;Outros;6;2020-09-23;7013.65
1881;Luiz Henrique da Rosa;TI;Problemas Pessoais;8;2022-04-28;9754.46
5694;Dra. Gabriela Fogaça;Vendas;Problemas Pessoais;4;2023-10-26;8672.8
7737;Davi Lucas Duarte;Marketing;Problemas Pessoais;5;2021-04-20;15229.6
4183;Vicente da Costa;Vendas;Problemas Pessoais;6;2023-02-10;4759.74
1337;Manuela Aragão;Marketing;Problemas Pessoais;3;2022-08-08;13829.15
