id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
1743;Dra. Maria Cecília Campos;Recursos Humanos;Férias;6;2022-02-19;9950.36
2440;Kaique da Conceição;TI;Problemas Pessoais;2;2021-12-15;18066.16
8275;André Aragão;TI;Outros;5;2022-06-27;21667.8
9064;Giovanna Carvalho;Marketing;Problemas Pessoais;8;2020-01-28;3441.48
8356;Diego Cardoso;Vendas;Férias;1;2020-05-08;20592.84
4972;Kaique Peixoto;Recursos Humanos;Viagem de Negocio;1;2020-01-24;13573.91
7269;Isabella Alves;Recursos Humanos;Licença Médica;7;2021-09-23;12078.3
1362;Gabriela Silveira;Recursos Humanos;Licença Médica;7;2023-04-13;13990.54
9038;Juliana Costa;Marketing;Licença Médica;5;2023-08-05;9311.29
2537;Ana Carolina Duarte;Vendas;Problemas Pessoais;2;2021-12-30;16573.26
2602;Pietra Correia;TI;Outros;2;2023-11-26;11853.7
8379;Bryan Costela;Vendas;Outros;8;2023-04-01;18318.08
2989;Ryan da Rosa;Recursos Humanos;Outros;8;2020-03-28;10459.24
5335;Diego Almeida;Recursos Humanos;Viagem de Negocio;6;2022-02-16;7361.73
3359;Ana Luiza Cavalcanti;Recursos Humanos;Outros;6;2023-11-26;10501.49
7411;Stephany Nogueira;Marketing;Problemas Pessoais;4;2021-05-22;21040.95
9680;Dr. Benício Pinto;Recursos Humanos;Outros;5;2021-08-07;20959.79
3823;Gabriel Nogueira;Marketing;Problemas Pessoais;8;2022-03-25;15712.52
6693;Isaac Lopes;Recursos Humanos;Férias;5;2021-10-12;8764.87
7425;Alexia Vieira;TI;Outros;6;2020-02-10;3046.0
1276;Clara Martins;Vendas;Licença Médica;3;2020-01-25;19463.21
9383;Emanuella da Paz;Marketing;Doença;5;2020-05-17;13361.19
7529;Francisco da Conceição;Recursos Humanos;Licença Médica;8;2023-07-20;11262.14
6138;Dr. Vinicius Pinto;Marketing;Licença Médica;8;2021-05-24;18056.18
7009;Stephany Araújo;TI;Outros;1;2020-09-21;10889.87
5716;Isabelly Peixoto;TI;Licença Médica;4;2020-06-02;17567.53
9995;Luiz Otávio Moraes;TI;Licença Médica;6;2020-09-08;10178.98
8839;Enrico Alves;Marketing;Licença Médica;4;2023-02-10;15042.8
3920;Gustavo Campos;Vendas;Problemas Pessoais;6;2023-02-04;20227.59
1638;Esther da Luz;Vendas;Doença;7;2021-08-01;14040.65
6808;Isabelly Rodrigues;Recursos Humanos;Outros;6;2023-01-16;16042.35
9159;Daniel Ribeiro;TI;Férias;8;2020-03-03;5194.93
9676;Francisco da Mata;TI;Problemas Pessoais;7;2022-06-06;8810.68
2161;Luiz Gustavo Silva;Marketing;Problemas Pessoais;6;2021-12-06;14077.4
8860;Sr. Thiago Ramos;Recursos Humanos;Viagem de Negocio;3;2022-10-09;3462.25
9630;Mirella Gomes;Recursos Humanos;Licença Médica;5;2022-11-17;16955.12
1408;Alice Viana;Vendas;Doença;2;2023-06-28;14531.78
5699;Alexandre Azevedo;Vendas;Viagem de Negocio;5;2022-06-02;14459.1
9114;Antônio Cardoso;Marketing;Férias;8;2021-10-04;4547.55
5714;Rebeca Freitas;Recursos Humanos;Viagem de Negocio;5;2021-09-02;3487.74
4360;Pedro Miguel Porto;TI;Viagem de Negocio;1;2022-04-13;10860.65
4129;Joaquim Rezende;Marketing;Outros;4;2023-02-28;10500.53
5390;Olivia da Luz;Vendas;Férias;4;2021-09-08;14579.98
4961;Srta. Camila Ramos;Marketing;Outros;2;2020-03-15;4728.36
3373;Leandro Jesus;Vendas;Licença Médica;2;2020-10-22;5682.75
7886;Maria Cunha;TI;Licença Médica;3;2020-05-29;10310.11
7458;Srta. Catarina Carvalho;Recursos Humanos;Problemas Pessoais;1;2021-11-01;16291.52
7458;Marcos Vinicius Vieira;TI;Outros;7;2023-08-03;16431.68
1519;Luiza Rezende;TI;Doença;7;2022-03-07;11608.13
2652;Enzo Gabriel Rodrigues;TI;Viagem de Negocio;5;2020-09-15;17612.73
7142;Helena da Mota;TI;Doença;6;2023-06-06;6765.6
3987;Sr. Yuri Mendes;Recursos Humanos;Doença;2;2023-11-17;7883.42
1967;Davi Lucas Gomes;Vendas;Problemas Pessoais;7;2020-08-10;18490.41
8204;Gabriel Pires;Vendas;Férias;6;2020-10-27;5550.95
7012;João Pedro Gonçalves;Vendas;Problemas Pessoais;5;2020-11-08;5157.12
6936;Davi Luiz da Costa;Vendas;Outros;4;2020-06-27;7657.32
3338;Augusto Araújo;Marketing;Outros;4;2021-09-06;15956.96
3266;Maria Alice Gonçalves;Marketing;Outros;4;2020-04-25;11941.58
3399;Luiz Fernando Barros;TI;Férias;2;2021-03-01;16635.43
8477;Maria Julia Moreira;Recursos Humanos;Outros;4;2022-03-21;17394.79
2647;Cauê Barros;Vendas;Licença Médica;7;2020-07-01;8667.12
8342;Pedro da Conceição;TI;Licença Médica;5;2020-02-28;9098.01
4399;Breno Cunha;Vendas;Outros;6;2023-01-20;19564.59
2103;Stephany Nunes;Vendas;Viagem de Negocio;4;2022-10-19;14681.46
3006;Benício Santos;Marketing;Outros;3;2022-04-25;3841.82
9741;Srta. Clarice Silveira;Vendas;Viagem de Negocio;3;2021-11-10;21836.16
1217;João Gabriel Melo;TI;Férias;1;2022-04-28;15898.83
4286;Breno Ramos;Recursos Humanos;Licença Médica;2;2023-03-30;11827.9
4015;Maria Fernanda Novaes;Recursos Humanos;Viagem de Negocio;8;2021-11-26;14768.32
8419;Ana Beatriz Caldeira;TI;Viagem de Negocio;4;2023-04-24;9524.1
5497;Erick Moura;Recursos Humanos;Viagem de Negocio;2;2020-05-26;8350.31
1931;Isabelly Nascimento;TI;Viagem de Negocio;5;2022-10-11;19977.98
2027;Carolina Melo;Vendas;Licença Médica;7;2023-01-13;9525.18
8900;Sophia da Mota;Recursos Humanos;Doença;1;2021-04-10;12381.17
3844;Cauê Rezende;Vendas;Férias;3;2023-05-25;15721.5
7871;Bryan da Cruz;Recursos Humanos;Licença Médica;4;2022-05-18;16530.77
5458;Luna Fernandes;Marketing;Problemas Pessoais;3;2021-11-18;12129.79
9442;Dra. Daniela da Rocha;Vendas;Problemas Pessoais;1;2020-01-23;5131.75
5408;Yasmin da Mota;Marketing;Licença Médica;7;2020-08-14;14422.82
2383;Gabriela Mendes;TI;Outros;2;2022-10-25;4151.19
2125;Marcela Silveira;Recursos Humanos;Outros;3;2022-05-22;16091.66
9612;Lucas Peixoto;Vendas;Doença;7;2022-01-18;9738.25
9933;Diogo Costela;Recursos Humanos;Outros;1;2022-01-23;18554.38
6206;Dr. Fernando Farias;TI;Viagem de Negocio;4;2020-04-15;21125.73
8428;Dr. Ian Cunha;Vendas;Férias;4;2021-12-03;11209.2
9327;Rafaela Costa;Vendas;Outros;2;2020-03-15;5891.22
9896;João Pedro Costa;Vendas;Problemas Pessoais;6;2020-05-12;11791.62
2623;Nina Pereira;Recursos Humanos;Férias;5;2020-01-15;17995.72
2703;Dra. Bruna Ribeiro;Vendas;Problemas Pessoais;5;2020-03-27;7066.13
8573;Arthur Ribeiro;Vendas;Férias;4;2022-11-26;10452.49
1159;Stella Barros;Recursos Humanos;Licença Médica;1;2023-02-02;4974.76
5641;Bruna das Neves;TI;Viagem de Negocio;2;2021-11-09;13845.61
3698;Pietro Novaes;Marketing;Problemas Pessoais;6;2023-04-23;6971.16
6667;Ana Lívia Monteiro;TI;Outros;6;2020-09-26;7944.53
1337;Giovanna Lopes;Marketing;Doença;6;2023-11-13;10334.47
6699;Isadora da Luz;Vendas;Outros;4;2021-12-18;10596.36
9500;Thomas Ferreira;TI;Férias;2;2021-04-23;19891.62
5008;Ana Vitória Cardoso;TI;Problemas Pessoais;6;2022-07-02;8401.06
9090;Fernando Rezende;Marketing;Licença Médica;3;2022-10-12;9784.01
9371;Lorena Farias;Marketing;Férias;7;2022-12-25;5619.72
3870;Sr. Erick Ferreira;Recursos Humanos;Férias;7;2020-02-26;14358.55
5301;Heloísa da Rosa;Marketing;Problemas Pessoais;5;2021-08-08;4132.37
8757;Larissa Carvalho;Recursos Humanos;Problemas Pessoais;6;2020-01-16;9749.87
6045;Igor Aragão;Marketing;Licença Médica;1;2022-08-09;8026.03
3114;Dr. Lucca Fernandes;Vendas;Doença;1;2022-03-17;17739.97
3038;Gustavo Henrique Nascimento;Vendas;Outros;5;2023-10-03;10493.02
8290;Isabella Viana;TI;Doença;2;2022-07-06;18535.91
4849;Erick Peixoto;TI;Outros;7;2021-10-01;3234.25
9110;Luiz Miguel da Mota;Vendas;Doença;1;2022-12-02;7323.45
2587;Caroline da Rocha;Marketing;Viagem de Negocio;4;2021-03-12;8549.58
6295;Vitor Gabriel Dias;Recursos Humanos;Viagem de Negocio;6;2020-01-15;16687.71
1449;Manuela Jesus;TI;Outros;3;2022-11-08;17925.21
5292;Maria Fernanda da Cruz;TI;Licença Médica;7;2020-06-19;14542.9
6606;Sr. Enzo Gabriel Rezende;Recursos Humanos;Outros;4;2023-09-16;12011.73
7013;Pedro Lucas Cavalcanti;Marketing;Doença;8;2021-06-23;7686.79
7705;Luigi Costela;Vendas;Outros;5;2021-01-10;12615.66
9707;Murilo Costela;Recursos Humanos;Férias;3;2020-12-29;8803.82
1876;João Miguel Oliveira;Vendas;Licença Médica;1;2023-03-16;9864.91
2790;Lucas Gabriel Barros;Recursos Humanos;Férias;4;2023-07-01;7396.05
1037;Sr. Pedro Lucas Lopes;Marketing;Problemas Pessoais;1;2022-03-06;15262.73
3987;Sr. Luigi Jesus;TI;Outros;7;2021-01-13;9450.77
6156;Murilo da Mata;Recursos Humanos;Licença Médica;6;2021-05-11;10148.47
6089;Srta. Yasmin da Mota;Recursos Humanos;Licença Médica;3;2022-05-02;20167.82
5524;Ana Lívia Lima;TI;Problemas Pessoais;3;2023-09-16;8848.93
3425;Maria Eduarda da Paz;Marketing;Problemas Pessoais;5;2021-10-31;15401.75
1985;Isis Teixeira;Vendas;Licença Médica;6;2021-01-20;17042.2
3038;Luiz Miguel da Rosa;TI;Outros;4;2020-12-24;4720.06
6232;Lucas Gabriel Costela;Marketing;Problemas Pessoais;7;2023-07-24;14879.12
6331;Ana Laura Farias;Vendas;Outros;1;2020-09-02;7202.38
8874;Sra. Milena da Mata;Marketing;Problemas Pessoais;5;2022-09-26;3456.5
8648;Sr. João Pedro Monteiro;TI;Férias;1;2022-08-31;3389.93
5779;Ana Lívia da Costa;Recursos Humanos;Licença Médica;2;2021-01-03;6649.98
3879;Letícia Nogueira;Recursos Humanos;Doença;7;2022-07-19;12849.64
2650;Calebe da Cruz;Recursos Humanos;Viagem de Negocio;2;2020-05-11;6881.61
8442;Enzo Barbosa;Vendas;Viagem de Negocio;5;2020-04-12;21508.64
6335;Emanuelly Ramos;Recursos Humanos;Doença;3;2020-03-26;12516.68
6156;Francisco Lima;TI;Problemas Pessoais;4;2022-07-23;9134.78
1687;Sabrina da Mota;Marketing;Licença Médica;2;2023-10-21;17510.23
3171;Luigi Campos;TI;Licença Médica;7;2023-03-28;18602.61
7221;Otávio Peixoto;Vendas;Problemas Pessoais;1;2021-09-27;20842.15
6818;Lorenzo Teixeira;TI;Problemas Pessoais;8;2020-08-04;13853.2
7614;Luiz Otávio Alves;Vendas;Outros;2;2021-04-09;13455.54
9135;Dr. Leandro Ramos;Recursos Humanos;Problemas Pessoais;8;2020-08-21;16748.43
7490;Isis Ramos;Recursos Humanos;Viagem de Negocio;2;2021-06-09;10024.79
5062;Kaique Gonçalves;TI;Doença;6;2023-09-22;6367.66
8028;Fernando Pereira;Vendas;Viagem de Negocio;5;2020-01-09;10597.85
7681;Srta. Maria Fernanda Fogaça;Marketing;Viagem de Negocio;5;2021-05-24;16568.04
2806;Luiz Otávio da Luz;Vendas;Férias;1;2021-01-30;15636.32
7399;Yago Campos;Recursos Humanos;Doença;3;2021-04-22;4508.18
2419;Luiz Otávio Rocha;Recursos Humanos;Viagem de Negocio;3;2022-03-31;5704.17
2136;Heitor Nogueira;Vendas;Licença Médica;4;2020-01-13;15619.24
1598;Luna Nunes;Recursos Humanos;Outros;4;2023-05-28;12464.72
4523;Luna Costa;Recursos Humanos;Férias;3;2021-05-02;8765.39
9727;Fernando Caldeira;TI;Viagem de Negocio;3;2020-12-06;8705.99
9809;Miguel da Costa;Recursos Humanos;Outros;8;2022-09-28;14360.09
7906;Luiz Felipe Lopes;Marketing;Problemas Pessoais;7;2022-01-20;8537.65
2969;Helena Rocha;Vendas;Férias;8;2023-01-17;21071.07
4614;Sr. Cauã das Neves;Recursos Humanos;Problemas Pessoais;5;2020-03-24;9000.6
7733;Alexia Cardoso;Recursos Humanos;Doença;6;2021-07-29;18459.15
9588;Yuri Silveira;TI;Problemas Pessoais;4;2021-07-17;11582.44
4727;Pedro Melo;Marketing;Viagem de Negocio;7;2021-04-23;10799.36
6098;Cauã da Luz;Recursos Humanos;Outros;4;2021-10-12;21685.22
7782;Maria Alice Vieira;Marketing;Viagem de Negocio;1;2020-08-21;18539.01
7861;Emilly Rodrigues;Recursos Humanos;Outros;5;2023-01-14;18175.25
7735;Carlos Eduardo Nascimento;TI;Viagem de Negocio;5;2023-05-17;17580.87
