id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
5509;Marcela Sales;Vendas;Viagem de Negocio;4;2023-10-25;10065.22
8220;Elisa Souza;Marketing;Outros;3;2022-03-06;6152.44
9230;Esther da Rocha;Recursos Humanos;Viagem de Negocio;8;2021-02-08;10538.96
9496;Sr. Thomas Moura;Marketing;Férias;5;2023-05-25;10389.83
5893;Srta. Maria Alice Aragão;Recursos Humanos;Licença Médica;6;2020-03-07;21722.15
2068;Sabrina Cavalcanti;Marketing;Doença;3;2022-04-12;3269.67
7742;Benjamin Nogueira;Marketing;Férias;8;2020-05-25;5165.42
6070;Nathan Almeida;Vendas;Licença Médica;3;2020-09-12;13213.88
9475;Heloísa da Conceição;Marketing;Férias;6;2021-05-26;19561.75
4936;Letícia Lopes;TI;Férias;3;2021-06-27;9661.03
5715;Julia Caldeira;Vendas;Viagem de Negocio;1;2020-05-27;20516.84
5022;Theo Lopes;Recursos Humanos;Outros;5;2023-01-12;21760.98
7217;Theo Gomes;Marketing;Férias;1;2021-07-20;8670.63
6575;Benício Fogaça;Recursos Humanos;Férias;2;2022-08-01;13594.45
1199;Lavínia Jesus;TI;Férias;6;2021-12-12;13229.62
8990;Nina da Rosa;Vendas;Outros;4;2021-08-03;3837.14
8699;Dr. Theo das Neves;TI;Outros;3;2022-08-03;5525.17
2690;Nicolas Monteiro;TI;Outros;7;2020-03-06;6173.37
8801;Bruna Santos;TI;Doença;3;2020-08-06;19122.44
2701;Cauã Barbosa;Recursos Humanos;Licença Médica;3;2022-02-13;4228.05
3517;Dr. Renan Rodrigues;Recursos Humanos;Problemas Pessoais;7;2020-01-04;17250.28
4145;Brenda Rocha;Recursos Humanos;Viagem de Negocio;2;2020-12-23;6606.1
5091;Luana Fernandes;Vendas;Viagem de Negocio;8;2023-12-03;12104.61
2527;Gabriela Peixoto;Vendas;Viagem de Negocio;7;2020-07-10;13878.99
