id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
2343;Diego Aragão;Marketing;Doença;3;2020-02-16;14554.53
3678;Henrique Campos;Marketing;Doença;5;2021-07-12;16977.99
1123;Caroline Alves;Vendas;Outros;6;2022-12-20;17956.87
4355;Sr. Gustavo Gomes;TI;Viagem de Negocio;7;2020-11-02;6142.18
2015;Agatha Souza;TI;Outros;3;2021-06-07;11184.08
1701;Carolina Fernandes;TI;Outros;6;2020-06-04;16838.28
4404;João Felipe Ramos;Vendas;Licença Médica;4;2023-07-29;9829.68
5440;Bruna Campos;Vendas;Problemas Pessoais;8;2022-06-03;9051.01
9545;Danilo Duarte;Marketing;Licença Médica;4;2022-11-17;13972.97
7133;Arthur Nogueira;Vendas;Viagem de Negocio;1;2023-01-16;13257.82
9306;Sr. Samuel Porto;Recursos Humanos;Problemas Pessoais;6;2021-06-07;20975.25
3365;Davi Lucas Ribeiro;Recursos Humanos;Outros;2;2022-04-17;15375.37
7846;Rafaela das Neves;Recursos Humanos;Férias;6;2020-04-15;11486.58
2464;Benjamin das Neves;Recursos Humanos;Viagem de Negocio;8;2020-08-01;19622.52
4039;Enzo Cardoso;Recursos Humanos;Outros;7;2021-03-14;11838.19
2498;Melissa da Costa;TI;Problemas Pessoais;2;2021-10-01;18062.02
1294;Amanda Campos;Marketing;Férias;2;2021-12-22;16029.11
9075;Gustavo Moreira;Vendas;Outros;5;2020-11-15;15561.39
3206;Anthony Almeida;Vendas;Licença Médica;8;2021-10-20;7892.92
3167;Henrique da Mota;Vendas;Férias;2;2023-03-01;18616.16
3966;Davi Lucas Silveira;Recursos Humanos;Viagem de Negocio;5;2021-08-10;17755.12
9148;Luiza Freitas;Marketing;Doença;1;2021-02-07;7755.77
7919;Kaique Melo;Marketing;Problemas Pessoais;3;2020-10-02;12409.78
3884;Luiz Gustavo Azevedo;Vendas;Licença Médica;3;2023-04-23;14007.69
4954;Pedro Nascimento;Recursos Humanos;Problemas Pessoais;3;2021-03-10;10828.26
3151;Laura Azevedo;Marketing;Férias;2;2022-04-24;14353.53
9425;Dra. Nicole Cardoso;TI;Outros;3;2020-03-04;16030.72
7376;Marina Farias;Marketing;Doença;3;2021-06-03;15333.98
8519;Pedro Henrique da Rocha;Vendas;Outros;5;2020-12-20;9497.9
9335;Enzo Costa;TI;Doença;8;2022-01-14;11415.98
3413;Alice Sales;TI;Problemas Pessoais;4;2022-08-22;16960.23
8881;Bryan Alves;Vendas;Férias;7;2021-08-07;19033.47
9168;Nicolas Santos;TI;Problemas Pessoais;7;2022-01-01;12462.21
9612;Enzo Rezende;Marketing;Problemas Pessoais;2;2020-10-12;11668.75
7927;Juan Cunha;Vendas;Licença Médica;7;2021-08-26;12930.4
6631;Helena Peixoto;TI;Viagem de Negocio;4;2021-02-13;18384.96
9678;Maria Sales;TI;Outros;5;2021-04-01;5138.93
2039;Larissa Azevedo;Vendas;Viagem de Negocio;7;2022-06-17;8713.86
6704;Vinicius Rezende;Marketing;Licença Médica;5;2023-01-14;17836.1
5404;Eloah Moura;Vendas;Viagem de Negocio;6;2020-05-17;15878.17
2979;Yuri Azevedo;Marketing;Férias;3;2023-09-03;15925.47
8576;Alícia da Cruz;Vendas;Licença Médica;2;2023-08-28;6439.14
8440;Heloísa das Neves;Vendas;Problemas Pessoais;5;2020-11-10;14793.05
6139;Ana Beatriz Costela;Vendas;Doença;5;2020-01-03;18721.41
4864;Sr. Marcos Vinicius Jesus;Marketing;Licença Médica;4;2021-08-26;10460.93
6788;Camila Pires;Marketing;Doença;2;2022-01-10;13767.93
5549;Leandro Nascimento;Marketing;Férias;4;2021-09-17;19227.17
2645;Sra. Fernanda Ferreira;Marketing;Viagem de Negocio;2;2020-11-12;13940.1
2518;Lucca Vieira;Recursos Humanos;Problemas Pessoais;2;2023-09-23;4667.39
2014;Erick Moura;Marketing;Outros;7;2022-11-20;8834.52
3472;Sabrina Barbosa;Recursos Humanos;Outros;2;2020-10-30;7916.12
3348;Maria Cecília da Mota;Marketing;Férias;7;2023-04-18;21141.8
3555;Joana Pinto;Marketing;Problemas Pessoais;3;2020-02-17;12746.18
7579;Matheus Oliveira;Marketing;Férias;8;2020-07-29;6122.91
7409;Luna Correia;Vendas;Licença Médica;7;2020-01-10;8550.5
2773;Esther Silveira;Recursos Humanos;Problemas Pessoais;6;2021-02-15;13942.84
8103;Thales Lima;Recursos Humanos;Doença;5;2020-06-21;6568.53
2718;Sra. Eduarda Fernandes;TI;Férias;2;2022-10-08;6387.78
4529;Dr. Yuri da Conceição;Recursos Humanos;Outros;5;2021-10-20;16459.23
7324;Enzo Jesus;Vendas;Doença;6;2022-11-30;16184.57
8482;Marina Pires;TI;Outros;4;2021-04-14;8200.2
2621;Dr. Luiz Fernando Santos;Marketing;Viagem de Negocio;7;2021-07-03;21768.73
1704;Sabrina Cardoso;Marketing;Férias;3;2021-04-05;12522.33
7601;Luna Nunes;TI;Outros;5;2020-03-24;15775.46
7782;Maria Eduarda Fogaça;TI;Outros;7;2022-06-09;5943.77
6637;Calebe Costela;TI;Licença Médica;8;2020-04-17;20975.2
4770;Sr. Luiz Otávio Pinto;Recursos Humanos;Problemas Pessoais;1;2021-12-11;10367.97
