id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
6311;Marcelo Pereira;Vendas;Doença;4;2023-01-01;8993.01
5889;Raul Caldeira;Vendas;Viagem de Negocio;4;2020-01-17;7297.4
7988;Sophie Novaes;Recursos Humanos;Outros;2;2020-11-28;20322.43
4321;Diogo Novaes;TI;Doença;7;2021-10-30;11788.56
2016;Srta. Alice da Cruz;TI;Licença Médica;7;2023-01-26;8433.77
9773;Thomas Fogaça;Recursos Humanos;Outros;3;2022-02-13;21739.67
4487;Sabrina Moraes;Recursos Humanos;Doença;7;2023-09-18;7571.02
5570;Lucas Aragão;Marketing;Outros;7;2022-01-14;21891.54
7119;Gabriel Duarte;Recursos Humanos;Férias;8;2023-04-16;15943.68
1736;Gustavo Jesus;Recursos Humanos;Licença Médica;3;2020-06-02;20659.35
8541;Sr. Pedro Henrique da Cunha;Vendas;Doença;5;2021-12-03;19456.66
7830;Luiz Fernando Azevedo;Vendas;Licença Médica;8;2022-01-31;14270.95
1013;Dra. Alana da Rocha;TI;Doença;3;2021-10-26;20259.93
6442;Agatha da Mata;Vendas;Viagem de Negocio;5;2020-12-02;10434.68
1422;Sra. Laís da Cunha;TI;Férias;8;2022-12-06;17116.52
2004;Benjamin Almeida;TI;Licença Médica;6;2023-11-06;15277.03
3176;Isis da Cunha;Marketing;Outros;5;2020-03-12;13471.01
2589;Srta. Ana Carolina Mendes;Vendas;Problemas Pessoais;5;2020-05-07;4165.19
1757;Srta. Emilly da Cruz;Marketing;Problemas Pessoais;3;2023-04-16;12327.1
3274;Sra. Elisa Sales;TI;Licença Médica;2;2021-07-28;21215.25
2301;Sr. Anthony Correia;Marketing;Licença Médica;8;2021-03-09;21137.32
3175;Renan da Cunha;Vendas;Outros;2;2022-06-09;12432.31
2807;Maria Fernanda Silva;Recursos Humanos;Férias;6;2022-07-20;18891.55
9879;Rafaela Cardoso;Marketing;Problemas Pessoais;6;2022-03-18;12203.57
1046;Alexandre Gonçalves;Vendas;Outros;4;2021-02-01;7326.61
1426;Maria Luiza Jesus;Marketing;Férias;7;2020-06-10;17473.97
1301;Helena Cardoso;Marketing;Licença Médica;4;2020-12-22;8516.82
9039;Bárbara Dias;Recursos Humanos;Viagem de Negocio;6;2022-12-26;4850.19
2994;Eduarda Araújo;Marketing;Licença Médica;7;2020-09-06;5456.17
5448;Luigi da Rocha;Marketing;Licença Médica;3;2023-04-11;9423.42
3574;Cauã Santos;Vendas;Problemas Pessoais;1;2022-05-31;3335.11
9873;Heitor Novaes;Vendas;Doença;3;2021-06-13;8945.37
3299;Giovanna Cunha;Recursos Humanos;Doença;1;2020-05-14;14326.24
2399;Alexia Duarte;Recursos Humanos;Doença;2;2021-11-07;15514.45
7929;Srta. Milena Fernandes;Recursos Humanos;Férias;2;2020-12-16;6655.13
3435;Alexandre Ramos;Marketing;Férias;8;2020-02-21;11442.58
6201;Davi Azevedo;Vendas;Doença;8;2020-05-10;20409.71
1126;Dr. Marcelo Porto;Marketing;Doença;5;2023-06-30;14098.62
4901;Heitor Jesus;Recursos Humanos;Licença Médica;2;2022-07-13;17305.43
3598;Catarina Nascimento;Marketing;Outros;1;2022-12-23;11048.03
8831;Cauê Ferreira;Vendas;Licença Médica;7;2023-07-23;5719.38
8648;Esther Martins;Recursos Humanos;Férias;8;2022-04-07;9280.56
4172;Yuri Gomes;Vendas;Viagem de Negocio;1;2021-04-04;13501.19
3632;Caio Campos;TI;Problemas Pessoais;6;2020-07-23;11272.6
5354;Thales Peixoto;TI;Licença Médica;5;2021-05-09;15471.26
9256;Maria Cecília Alves;Recursos Humanos;Problemas Pessoais;7;2020-05-28;17096.75
7822;Dra. Heloísa da Costa;Vendas;Viagem de Negocio;7;2022-03-03;15732.5
4686;Emanuelly Gonçalves;TI;Problemas Pessoais;1;2023-01-20;6887.48
2149;João Miguel da Mota;Recursos Humanos;Outros;5;2023-04-14;11410.65
3332;Ana Julia Nogueira;Recursos Humanos;Viagem de Negocio;6;2023-04-17;16312.97
8935;Sr. Leonardo Oliveira;Recursos Humanos;Viagem de Negocio;4;2020-05-24;15559.11
4390;Bruna Moura;TI;Licença Médica;8;2020-06-27;8607.43
2852;Sr. Anthony da Luz;Recursos Humanos;Problemas Pessoais;1;2021-01-23;6505.99
4799;Nathan Monteiro;Marketing;Licença Médica;6;2020-02-06;20359.27
3046;Heloísa Viana;Vendas;Férias;4;2020-12-19;18855.06
1950;Lucca Rocha;Recursos Humanos;Férias;7;2020-11-15;12688.44
3746;Isabel Carvalho;TI;Férias;6;2021-01-29;16680.18
7061;Julia Cardoso;Vendas;Férias;4;2022-09-12;18500.04
8504;Luana Farias;TI;Problemas Pessoais;1;2021-09-01;8510.18
8323;Caio Peixoto;Marketing;Doença;4;2023-06-13;14365.61
5455;Cauã Silveira;Recursos Humanos;Férias;7;2020-06-14;11462.51
6660;João Miguel Ferreira;Recursos Humanos;Doença;1;2021-10-04;4841.13
1313;Helena Cavalcanti;Marketing;Férias;1;2022-05-02;12247.09
6145;Dr. Pedro Henrique Lima;Recursos Humanos;Férias;4;2022-02-25;14969.5
4987;Luiz Felipe Rodrigues;TI;Problemas Pessoais;2;2022-09-12;6407.34
2437;Emanuella da Paz;Marketing;Viagem de Negocio;4;2021-09-13;20842.95
8649;Stephany Nogueira;Recursos Humanos;Férias;8;2023-09-17;16195.41
7396;Dr. Davi Luiz Castro;TI;Outros;1;2021-02-08;15078.63
3524;Benício da Rocha;Vendas;Problemas Pessoais;5;2022-11-10;19761.08
7321;Gabriel Castro;Recursos Humanos;Licença Médica;8;2023-05-26;3956.73
2814;Laura Nunes;Vendas;Viagem de Negocio;8;2021-03-04;14132.07
7182;Igor Duarte;Recursos Humanos;Licença Médica;4;2022-02-11;18874.6
1162;Vitor Hugo Gonçalves;TI;Doença;2;2021-11-11;13323.9
3310;Rafaela Dias;TI;Problemas Pessoais;6;2022-08-11;10956.61
2476;Calebe da Mata;Vendas;Licença Médica;4;2023-05-06;19799.95
6928;Danilo da Conceição;Marketing;Outros;3;2022-04-03;3216.6
3176;Juan Nascimento;Marketing;Problemas Pessoais;2;2023-10-04;8151.82
2739;Pietra Pinto;Marketing;Licença Médica;6;2023-08-31;13346.27
6993;Alice Cavalcanti;TI;Licença Médica;4;2020-06-08;21107.77
3097;Davi Luiz das Neves;Vendas;Licença Médica;4;2021-09-28;20198.93
7818;Igor Silva;TI;Outros;2;2023-10-04;11578.53
8375;Lucas Moreira;Recursos Humanos;Problemas Pessoais;4;2023-01-01;6559.23
5576;João Lucas Duarte;Vendas;Férias;7;2020-04-27;4636.83
5951;Nina Duarte;TI;Outros;3;2023-07-12;13409.22
8290;Lavínia Cavalcanti;TI;Doença;4;2021-12-02;19703.59
8437;Mariane Azevedo;TI;Doença;5;2021-02-01;14951.58
9231;Dr. Emanuel da Mota;Marketing;Férias;1;2020-01-31;13629.48
7357;Renan Porto;Vendas;Problemas Pessoais;1;2021-06-22;16475.13
3314;Rodrigo da Cunha;Marketing;Viagem de Negocio;1;2021-12-21;4982.35
7072;Enzo Pereira;Marketing;Problemas Pessoais;7;2021-04-06;20925.88
6597;Davi Cardoso;Vendas;Problemas Pessoais;1;2020-10-27;6358.46
5777;Isis Nunes;Marketing;Doença;8;2021-10-27;16878.99
5262;Yuri Gomes;TI;Férias;7;2022-02-20;4070.17
5291;Rodrigo Barros;Marketing;Férias;4;2023-02-10;13944.25
5886;Sra. Eloah Gomes;Vendas;Outros;2;2023-01-17;15392.21
1748;Gabriel Fernandes;Recursos Humanos;Licença Médica;7;2021-12-27;21510.91
1797;Dr. Benício da Cunha;Vendas;Licença Médica;4;2021-06-12;10352.96
1712;Samuel da Cruz;Marketing;Outros;6;2020-05-25;11971.52
2946;Melissa Peixoto;TI;Problemas Pessoais;3;2022-09-26;13500.78
2460;Joaquim Martins;Vendas;Outros;3;2020-03-23;19478.39
2152;Elisa Azevedo;Recursos Humanos;Problemas Pessoais;8;2023-07-19;19862.08
3253;Sr. Matheus Caldeira;Vendas;Doença;3;2022-02-28;18488.81
5912;Bárbara Porto;TI;Licença Médica;7;2021-01-30;4804.45
4953;Anthony Melo;Recursos Humanos;Problemas Pessoais;1;2022-12-27;15690.16
7511;André Caldeira;Recursos Humanos;Outros;5;2020-03-21;5050.1
3913;Lucas Souza;Marketing;Viagem de Negocio;6;2022-01-31;4489.35
9265;Isadora Fogaça;Vendas;Licença Médica;3;2022-05-27;15700.6
3892;Cauê Melo;Vendas;Férias;3;2023-10-11;5818.03
6826;Dra. Maitê Viana;Marketing;Outros;7;2021-03-29;5150.66
6252;Pedro Henrique da Costa;Marketing;Viagem de Negocio;4;2022-01-09;18435.91
9617;Valentina Alves;Vendas;Problemas Pessoais;2;2021-10-15;13141.27
9920;João Lucas Cunha;Marketing;Férias;6;2020-09-22;20782.53
2783;Ana Sophia Teixeira;Vendas;Outros;7;2022-09-23;18811.53
6935;Ana Clara Fogaça;TI;Licença Médica;5;2023-01-04;20908.13
4444;Joana Rezende;Vendas;Outros;2;2020-07-01;20241.7
1180;Davi Lucas da Luz;Marketing;Férias;3;2023-07-31;8497.54
1213;Luiz Gustavo da Cunha;Recursos Humanos;Doença;1;2020-01-01;15499.11
2162;Theo Rezende;Vendas;Licença Médica;4;2023-03-22;8816.3
1829;Luiza Castro;Recursos Humanos;Férias;8;2022-02-08;16167.49
3507;Calebe da Luz;TI;Férias;6;2021-11-03;14280.89
2638;Ana Júlia Souza;Recursos Humanos;Outros;2;2020-09-27;21836.35
8263;Sr. João Guilherme Martins;Vendas;Outros;6;2023-10-23;3407.57
8066;Eloah Castro;Vendas;Férias;3;2021-02-16;15347.48
3041;Rafael Campos;TI;Férias;4;2021-12-22;5268.61
4976;Dr. Alexandre Oliveira;TI;Problemas Pessoais;3;2023-04-26;4779.29
