id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
4121;Clarice Silveira;Marketing;Licença Médica;1;2021-02-22;11731.94
3613;Joana Jesus;Recursos Humanos;Licença Médica;7;2023-10-25;3021.75
3130;Manuela Cavalcanti;Recursos Humanos;Doença;3;2021-08-05;4633.17
9379;João Miguel Pires;Vendas;Férias;7;2021-01-20;19584.16
6689;Yuri Silva;Vendas;Licença Médica;7;2022-05-08;6661.36
9915;Antônio das Neves;Marketing;Viagem de Negocio;3;2022-09-06;6708.99
8762;Dr. Vicente Gomes;Marketing;Outros;3;2022-01-03;12838.07
6319;Natália da Costa;TI;Problemas Pessoais;6;2022-02-11;19182.73
5164;Enzo Gabriel Sales;Vendas;Viagem de Negocio;7;2020-12-04;17622.26
6436;Caroline Silveira;Recursos Humanos;Outros;2;2021-10-27;4424.0
6766;Cauã Castro;Recursos Humanos;Licença Médica;7;2021-05-12;13154.25
7732;Sra. Ana Carolina da Cunha;TI;Viagem de Negocio;1;2021-05-11;4970.4
8975;Pedro Miguel da Paz;Marketing;Licença Médica;6;2022-03-24;7323.85
3827;Dra. Olivia Pinto;Marketing;Férias;4;2021-09-17;13353.17
6645;Paulo Nogueira;Vendas;Outros;2;2023-11-17;9936.72
8511;Dr. Pedro Lucas das Neves;Marketing;Licença Médica;8;2021-03-07;8985.78
8931;Sophia das Neves;Marketing;Outros;8;2020-11-30;8789.4
2489;Sr. Vicente Moreira;Vendas;Férias;7;2021-03-16;11954.05
2233;Sra. Maria Lima;Recursos Humanos;Doença;5;2021-01-31;16418.84
8181;Brenda Cardoso;Vendas;Férias;4;2022-06-13;20363.07
8037;Sr. Nathan Duarte;TI;Outros;4;2023-03-30;17672.67
2203;Renan Ribeiro;TI;Viagem de Negocio;6;2021-09-22;16701.05
4290;Cauê Souza;Marketing;Férias;8;2020-11-12;4916.24
7784;Gustavo Jesus;Recursos Humanos;Viagem de Negocio;3;2022-04-20;14969.25
4402;Vitor Gabriel das Neves;TI;Viagem de Negocio;2;2022-10-19;13071.25
8232;Sra. Bárbara Porto;Recursos Humanos;Problemas Pessoais;1;2021-08-12;16311.58
7559;Vitor Sales;Recursos Humanos;Férias;8;2021-12-14;9064.2
3996;Maria Luiza Teixeira;Marketing;Licença Médica;6;2021-08-06;20103.51
6155;Paulo Ferreira;Vendas;Problemas Pessoais;4;2023-09-22;15199.53
2442;Dra. Rafaela Fogaça;Recursos Humanos;Viagem de Negocio;3;2023-02-01;9765.76
4378;Vitor Gabriel Campos;TI;Licença Médica;6;2023-01-17;15268.06
4877;Otávio da Conceição;Vendas;Férias;3;2022-02-01;20259.25
9334;Dr. Yuri Melo;Recursos Humanos;Viagem de Negocio;7;2022-08-05;18464.19
4215;Francisco da Conceição;Marketing;Outros;8;2020-06-18;12822.78
4941;Dr. Leonardo das Neves;Marketing;Viagem de Negocio;5;2021-05-09;6002.12
6322;Marcelo Costela;Vendas;Licença Médica;7;2022-05-28;3266.3
8219;Sra. Maria Vitória da Mota;Marketing;Férias;7;2022-02-18;5234.85
