id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
2506;Calebe Araújo;Vendas;Licença Médica;1;2020-12-14;9658.05
5879;Stella Nogueira;Marketing;Férias;3;2023-10-05;12911.44
2000;Enzo Gabriel Santos;TI;Licença Médica;5;2020-08-15;19933.32
4558;Bruno Nogueira;Vendas;Doença;7;2020-10-07;7396.61
6123;Olivia Mendes;TI;Licença Médica;3;2021-09-03;18769.41
6832;Milena Santos;Recursos Humanos;Doença;2;2021-02-24;20994.25
3690;Esther Freitas;Marketing;Problemas Pessoais;4;2021-06-05;3531.72
4530;Dr. Kaique Mendes;Recursos Humanos;Licença Médica;3;2021-12-05;20348.54
2124;Gustavo Araújo;Marketing;Problemas Pessoais;2;2020-04-10;5875.92
1353;Erick Martins;Marketing;Viagem de Negocio;5;2021-11-20;14140.62
5873;Daniel Correia;Vendas;Viagem de Negocio;4;2023-05-13;16596.92
7983;Brenda Aragão;Marketing;Problemas Pessoais;7;2022-02-09;6144.2
5336;João Miguel Pinto;TI;Problemas Pessoais;1;2020-01-22;9046.0
3697;Marina Monteiro;TI;Doença;2;2022-02-13;21000.97
7307;Sra. Luiza Cunha;TI;Férias;1;2022-07-22;12576.83
1135;Noah Rodrigues;Recursos Humanos;Outros;5;2021-11-04;5026.82
1024;Dr. Luiz Felipe Araújo;Marketing;Férias;1;2020-02-14;4780.47
1021;Ana Júlia Gomes;TI;Licença Médica;1;2022-06-14;14874.48
1459;Paulo Teixeira;Marketing;Férias;4;2020-11-21;11479.87
3321;Ana Carolina Freitas;Vendas;Licença Médica;4;2021-06-01;13695.56
3689;Leonardo Ferreira;TI;Outros;1;2021-11-08;7234.18
1493;Emanuelly Teixeira;Vendas;Licença Médica;4;2020-02-17;16264.64
4933;Ana Luiza da Cunha;Recursos Humanos;Problemas Pessoais;8;2022-12-31;4353.3
3566;Kamilly Gonçalves;TI;Doença;5;2023-08-11;10756.91
7583;Lucca Carvalho;Vendas;Doença;7;2021-07-17;3807.49
