id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
8069;João Guilherme Cardoso;Vendas;Férias;2;2022-08-08;15271.61
7108;Francisco Rezende;Marketing;Viagem de Negocio;1;2021-05-30;4715.91
5752;Alícia Pinto;Marketing;Licença Médica;8;2022-01-26;4448.0
4621;Eduarda Moura;Vendas;Férias;6;2023-05-26;14522.79
4687;Sofia da Conceição;TI;Outros;3;2021-12-23;15904.69
9125;Henrique Monteiro;Marketing;Férias;7;2020-09-08;21928.45
5012;Ana Lívia Nascimento;Marketing;Problemas Pessoais;1;2021-02-27;4031.92
1728;Guilherme Nunes;Recursos Humanos;Doença;4;2022-01-30;16475.01
6086;Srta. Larissa Moraes;Recursos Humanos;Viagem de Negocio;1;2022-01-11;3630.36
7257;Sra. Ana Sophia Moreira;Vendas;Doença;6;2020-03-03;13119.1
2120;Guilherme Pinto;Recursos Humanos;Outros;6;2022-10-11;8530.54
3133;Dr. Vitor Hugo das Neves;TI;Férias;3;2021-07-15;19839.51
1197;Daniela Aragão;Recursos Humanos;Licença Médica;8;2022-05-10;19507.63
3677;Mariana Moreira;Recursos Humanos;Doença;5;2021-08-29;19231.84
9933;Otávio Cardoso;TI;Problemas Pessoais;1;2023-03-17;21593.38
2207;Sophie Ramos;Vendas;Férias;1;2021-09-15;7720.88
9412;Cauã Sales;Marketing;Problemas Pessoais;2;2021-04-17;14497.27
9384;Isabel Almeida;Recursos Humanos;Outros;6;2021-04-22;17263.28
9293;Calebe Teixeira;Marketing;Licença Médica;3;2022-09-04;3617.69
3391;Francisco Cavalcanti;Vendas;Férias;6;2020-02-25;4376.56
1694;Raul da Mota;Marketing;Viagem de Negocio;6;2022-01-22;12009.61
7789;Sr. Emanuel Almeida;Recursos Humanos;Doença;1;2023-03-08;10714.55
4777;Melissa Correia;TI;Férias;3;2020-02-24;10979.49
2933;Nina Duarte;Marketing;Problemas Pessoais;5;2021-09-01;14423.62
5188;Gustavo Henrique Monteiro;TI;Licença Médica;3;2022-11-09;3265.08
2706;Augusto Pereira;Recursos Humanos;Férias;8;2020-10-04;10738.08
3743;João Gabriel Duarte;Vendas;Viagem de Negocio;7;2020-04-23;11493.58
6053;Maria Sophia Souza;Vendas;Doença;8;2022-09-11;21971.81
4646;Camila Jesus;Vendas;Licença Médica;1;2020-03-29;16055.81
4990;Fernanda Vieira;Marketing;Licença Médica;1;2021-01-21;5361.92
8190;Ryan Moura;Marketing;Outros;8;2021-09-22;6730.58
6553;João Guilherme Farias;Recursos Humanos;Licença Médica;7;2020-12-14;3721.56
7383;Luiz Miguel Moura;Recursos Humanos;Licença Médica;3;2022-04-09;14777.91
6517;Paulo Lima;Vendas;Outros;2;2022-04-24;4965.32
7841;Maria Fernanda Melo;Recursos Humanos;Viagem de Negocio;1;2021-06-04;18136.9
8660;Laís Nogueira;Vendas;Licença Médica;6;2021-02-24;20008.8
6316;Ryan da Rosa;Recursos Humanos;Viagem de Negocio;4;2021-10-24;11895.9
6784;Caroline da Costa;TI;Licença Médica;5;2023-06-22;7847.82
9602;Larissa Costela;Recursos Humanos;Problemas Pessoais;1;2023-07-23;9453.3
5912;Maria Cecília Viana;Marketing;Problemas Pessoais;4;2020-03-13;13414.53
3518;Vitor Hugo Fogaça;Recursos Humanos;Doença;1;2022-04-16;17259.36
5354;Luiz Otávio Correia;TI;Viagem de Negocio;8;2020-06-16;4595.85
9631;João Vitor Novaes;Vendas;Viagem de Negocio;8;2021-05-20;7193.99
7021;Carlos Eduardo Barbosa;Recursos Humanos;Problemas Pessoais;2;2021-03-17;3940.29
8589;Sarah Gomes;Marketing;Doença;5;2022-02-24;10507.93
7355;Emilly Ramos;TI;Licença Médica;2;2020-11-20;7014.77
2822;Rafaela Freitas;Vendas;Doença;4;2023-05-03;11153.79
3254;Alícia Ramos;Recursos Humanos;Problemas Pessoais;5;2021-10-16;13621.52
4088;Pedro Miguel Ribeiro;Vendas;Licença Médica;2;2020-04-18;18871.57
8805;Júlia da Mata;Vendas;Problemas Pessoais;1;2023-08-16;4653.06
1505;Lucca Ramos;Marketing;Outros;5;2022-03-12;6840.73
7214;Gabrielly da Luz;TI;Outros;1;2023-11-26;7482.57
9997;Nicole das Neves;TI;Licença Médica;6;2022-08-26;12586.75
2167;Dr. Henrique Silveira;Vendas;Viagem de Negocio;4;2023-07-31;5261.89
6653;Lorenzo Rodrigues;Marketing;Outros;7;2020-04-19;3475.99
1617;Dra. Maitê Dias;TI;Férias;2;2020-06-23;17328.37
9437;Vitor Gabriel da Rosa;TI;Outros;3;2021-11-15;18255.76
3541;Samuel Vieira;Vendas;Férias;2;2021-10-30;7783.05
7367;Sr. Kaique Viana;Marketing;Doença;6;2023-11-02;14882.45
5398;Caio Rezende;Marketing;Problemas Pessoais;5;2023-09-30;5086.76
6947;Sofia da Mata;Recursos Humanos;Doença;1;2021-05-06;20567.66
4179;Dr. Thiago Souza;Marketing;Problemas Pessoais;3;2020-03-15;6234.65
7353;Nathan Lima;Marketing;Problemas Pessoais;4;2020-11-07;21997.95
7793;Benjamin da Conceição;Marketing;Problemas Pessoais;6;2020-03-04;17482.91
9905;João Lucas da Rocha;Vendas;Licença Médica;4;2020-01-18;19639.48
6639;Erick Moraes;Recursos Humanos;Viagem de Negocio;1;2020-04-08;3102.6
5983;Isabel Cardoso;Recursos Humanos;Doença;6;2023-10-30;15894.96
9615;Dr. Rafael Viana;Marketing;Problemas Pessoais;7;2021-07-07;6733.35
1100;Olivia Pinto;Vendas;Férias;2;2023-03-16;4214.27
7090;João Gabriel Silva;Marketing;Outros;3;2023-01-07;21422.72
1388;Pietra Lima;Marketing;Outros;6;2020-07-28;15165.49
3820;Dr. Eduardo da Paz;Marketing;Férias;2;2020-05-11;13287.79
9412;Luiz Fernando Silveira;Marketing;Licença Médica;8;2022-05-01;9703.4
9471;Brenda Caldeira;Recursos Humanos;Doença;6;2022-03-25;7134.34
4581;Enzo Gabriel Castro;TI;Doença;5;2022-06-18;21290.18
4896;Luiz Fernando Vieira;Marketing;Licença Médica;7;2023-05-18;8234.59
4998;Nathan da Costa;Marketing;Doença;2;2020-03-10;19187.55
5158;Rebeca Ribeiro;Vendas;Licença Médica;5;2023-03-02;7741.01
5790;Davi Ramos;TI;Licença Médica;3;2020-05-23;20437.92
6978;Ana Luiza Almeida;Marketing;Problemas Pessoais;3;2021-06-18;15689.15
9298;João Felipe Fernandes;TI;Doença;8;2020-05-10;20816.31
9580;Rafael Gonçalves;TI;Viagem de Negocio;2;2023-05-10;7195.8
8852;Juan Pinto;Marketing;Férias;7;2023-10-01;13583.34
7641;João Pedro da Costa;Recursos Humanos;Outros;1;2023-06-27;13454.32
9182;Gabrielly Gomes;TI;Licença Médica;7;2020-11-11;10111.34
9575;Lucas Gabriel Cardoso;Marketing;Doença;6;2020-11-07;8904.77
5007;Eloah Martins;Recursos Humanos;Licença Médica;3;2023-08-18;14770.17
8571;Emanuella Costela;Vendas;Outros;2;2022-05-16;12007.81
4454;Thiago Castro;Marketing;Férias;7;2021-12-06;9456.88
2132;Bryan Nascimento;TI;Problemas Pessoais;7;2023-12-03;8470.05
1503;Srta. Maria Vitória Porto;Marketing;Outros;8;2023-05-17;18377.55
3060;Sarah Freitas;Vendas;Problemas Pessoais;7;2023-06-18;4426.74
4487;Sr. Yago Silveira;Vendas;Outros;5;2023-09-01;17797.0
6742;Milena Novaes;Vendas;Férias;6;2023-03-15;21790.81
6125;Isis Silveira;TI;Férias;1;2021-06-07;9709.1
7325;Ana Sophia Caldeira;TI;Viagem de Negocio;3;2020-05-16;8337.99
3504;Vitor Nascimento;TI;Férias;2;2020-04-04;16603.59
8807;André Jesus;Vendas;Problemas Pessoais;6;2022-09-07;9138.91
9541;João Felipe Almeida;Vendas;Viagem de Negocio;1;2023-05-21;20308.64
1987;Thomas Duarte;Recursos Humanos;Outros;7;2020-04-25;5530.54
7186;Cauã Dias;Recursos Humanos;Doença;3;2020-08-25;9148.73
6936;Augusto Pereira;TI;Viagem de Negocio;5;2023-01-12;21542.62
5204;Lucas Viana;TI;Doença;8;2020-09-28;10626.47
