id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
5456;Stephany Fogaça;Vendas;Outros;3;2022-02-19;17800.23
2395;Vitor Nunes;Recursos Humanos;Férias;8;2022-05-07;10939.09
9889;Bianca da Rocha;Marketing;Doença;4;2022-05-19;19393.48
2905;Sr. Kevin Vieira;Recursos Humanos;Problemas Pessoais;7;2022-08-27;10888.13
5539;Bruna Cardoso;Recursos Humanos;Outros;4;2022-10-24;16592.3
1586;Vicente Rocha;Vendas;Doença;8;2023-01-19;5908.16
4738;Dra. Bianca da Rosa;Marketing;Doença;2;2020-12-08;8543.41
6014;Thales Souza;Recursos Humanos;Viagem de Negocio;5;2020-01-01;13219.81
5656;Vitor Hugo Barbosa;Marketing;Doença;8;2021-10-21;15692.51
2065;Ian Gomes;Marketing;Viagem de Negocio;1;2020-09-20;20150.98
1753;Valentina da Paz;Vendas;Licença Médica;3;2022-12-07;6809.44
6891;Dra. Maria Julia Oliveira;Marketing;Viagem de Negocio;7;2022-07-14;3495.15
7371;Luiz Felipe Nogueira;Marketing;Licença Médica;1;2020-03-12;3055.2
6801;Alícia Martins;Vendas;Outros;8;2020-04-17;10562.07
2873;Matheus Fernandes;Vendas;Outros;7;2022-06-21;12478.54
1598;Larissa Nascimento;Recursos Humanos;Viagem de Negocio;3;2020-07-02;14029.56
5355;Sra. Juliana da Rocha;Recursos Humanos;Férias;6;2022-11-29;13018.29
2730;Maria Julia Rezende;Recursos Humanos;Licença Médica;3;2022-12-31;3333.49
3604;Davi Lucca Cardoso;Vendas;Doença;5;2023-06-06;8234.32
5673;Luiz Felipe Cardoso;Recursos Humanos;Viagem de Negocio;8;2021-07-22;11852.84
2030;Luiz Fernando Costa;Recursos Humanos;Outros;6;2023-01-31;8016.16
5045;Rafael Jesus;Recursos Humanos;Férias;8;2021-08-20;9055.61
2206;Fernanda Souza;TI;Férias;4;2021-03-13;20975.33
5683;Rebeca Caldeira;Recursos Humanos;Problemas Pessoais;5;2021-05-24;21227.89
7542;Luiz Otávio da Luz;Recursos Humanos;Doença;5;2023-10-15;12961.73
5359;André Pires;Recursos Humanos;Doença;1;2020-01-23;4999.66
5535;Carolina da Mota;Marketing;Licença Médica;1;2020-06-09;18099.64
5335;Valentina da Mata;Recursos Humanos;Outros;2;2020-07-13;4556.13
1117;Igor Araújo;TI;Férias;5;2020-07-17;19257.58
6746;Gustavo Nunes;Recursos Humanos;Problemas Pessoais;6;2021-03-12;17609.22
3208;João Almeida;Recursos Humanos;Outros;2;2023-01-09;15253.65
5226;Benjamin Campos;TI;Doença;2;2021-07-06;4740.1
1814;Dr. Isaac da Mata;Recursos Humanos;Licença Médica;8;2023-02-14;19818.5
2208;Joaquim Sales;TI;Outros;7;2022-04-27;11672.29
5199;Daniela Ferreira;Marketing;Viagem de Negocio;7;2023-06-27;5892.96
6540;Sophie Monteiro;TI;Viagem de Negocio;3;2020-09-16;15274.35
2665;Maria Fernanda Cardoso;Recursos Humanos;Viagem de Negocio;1;2022-06-01;4841.53
3616;Dra. Carolina Porto;Marketing;Férias;4;2020-03-07;3574.61
2014;Bruno Araújo;TI;Férias;4;2020-02-10;14553.94
5360;Noah Silveira;Marketing;Viagem de Negocio;5;2023-09-16;9944.63
8657;Breno Duarte;Vendas;Doença;5;2021-12-01;3598.48
5520;João Rezende;Vendas;Doença;6;2023-05-04;14005.92
2514;Ana Luiza Campos;Recursos Humanos;Outros;7;2020-09-10;6189.56
7378;Alexandre Costa;Recursos Humanos;Outros;7;2021-07-18;4614.78
8626;Sr. Benjamin Cavalcanti;Marketing;Férias;7;2021-01-12;4176.91
4777;Leonardo da Conceição;Recursos Humanos;Doença;2;2021-01-08;21153.8
6815;Joana da Conceição;Marketing;Doença;7;2023-06-10;13100.24
2561;Dr. Marcelo Costela;Vendas;Licença Médica;8;2022-01-04;9817.33
3775;Ana Carolina Ramos;Vendas;Doença;6;2022-06-21;5683.55
6109;Dr. Davi Gonçalves;TI;Viagem de Negocio;7;2021-11-02;20640.93
6759;Sophie Campos;Recursos Humanos;Outros;6;2021-06-18;3673.12
8198;Ana Julia Jesus;TI;Férias;4;2020-03-11;9008.48
2058;Srta. Melissa Jesus;Vendas;Férias;8;2020-10-28;8348.02
9078;Eloah da Rocha;Marketing;Licença Médica;4;2022-05-02;9879.4
1319;Dr. Lucca Moreira;Recursos Humanos;Problemas Pessoais;8;2020-04-11;5945.52
4925;Fernanda da Rosa;Vendas;Outros;3;2023-07-03;6369.78
6621;Dr. Ryan Dias;TI;Férias;3;2020-04-25;14719.22
1188;Breno Barros;Marketing;Doença;1;2020-08-09;21408.21
5187;Ana Ramos;TI;Licença Médica;8;2023-04-06;6566.57
4231;Ana Julia da Cunha;TI;Outros;2;2021-12-15;14134.13
7850;Davi Luiz Martins;Vendas;Licença Médica;7;2020-09-04;17967.16
5023;Lucas Lima;Marketing;Férias;6;2023-04-05;11072.67
4972;Clarice Caldeira;Recursos Humanos;Doença;5;2021-12-21;18728.44
8119;Vitor Hugo Barbosa;TI;Viagem de Negocio;4;2023-10-01;16779.88
8480;Isabelly Campos;Vendas;Problemas Pessoais;3;2021-05-12;18503.6
9071;Letícia Araújo;Vendas;Outros;4;2023-06-17;6249.18
7785;Pietro Ferreira;TI;Férias;1;2023-04-14;10370.7
