id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
9170;Ana Beatriz Caldeira;Vendas;Problemas Pessoais;4;2022-03-14;9218.98
4494;Ana Lívia Melo;TI;Férias;8;2020-07-30;21446.04
7103;Kamilly Barros;Vendas;Doença;7;2023-08-31;12793.07
4259;Sarah Monteiro;Recursos Humanos;Doença;7;2022-12-14;12284.2
4241;Juliana Ferreira;TI;Outros;7;2020-02-29;16074.68
6955;Sr. João Felipe Pinto;TI;Problemas Pessoais;8;2022-04-04;16377.29
4044;Sra. Sabrina Ribeiro;TI;Licença Médica;4;2023-10-14;18971.0
9640;Lucas Gabriel Lopes;Recursos Humanos;Licença Médica;2;2022-01-11;5357.06
8121;Lavínia Santos;Marketing;Licença Médica;5;2021-09-22;12589.94
1914;Enzo Gabriel Souza;Recursos Humanos;Doença;4;2023-03-13;12121.77
9053;Sr. Alexandre Moraes;Recursos Humanos;Doença;4;2021-09-12;14444.15
2456;Clara Lopes;TI;Férias;2;2023-09-22;5443.49
9675;Pedro Lucas da Rosa;Recursos Humanos;Doença;1;2023-02-23;5104.31
2420;Natália Pinto;TI;Licença Médica;4;2020-07-20;11091.95
6857;Srta. Eduarda Melo;TI;Férias;4;2022-06-09;16565.45
5415;Mariane Fernandes;Recursos Humanos;Doença;3;2022-08-06;5058.61
2738;Luiz Henrique Fernandes;TI;Férias;3;2022-04-09;7582.62
9957;Heloísa Carvalho;Marketing;Licença Médica;8;2023-05-28;16989.99
8046;Srta. Alice Correia;TI;Doença;3;2022-07-24;7680.94
5080;Fernando da Rocha;Marketing;Doença;1;2023-05-24;14386.46
5671;Maria Clara Souza;Vendas;Viagem de Negocio;1;2020-03-29;11750.33
5361;Marina Nascimento;Vendas;Doença;5;2022-10-08;9986.29
4179;Erick Melo;Marketing;Problemas Pessoais;1;2023-07-13;15911.03
9527;Bryan da Rosa;Recursos Humanos;Licença Médica;7;2022-04-18;5450.48
2590;Dr. Davi Aragão;Marketing;Doença;6;2020-02-09;3506.5
4542;Srta. Emanuelly Nunes;Vendas;Problemas Pessoais;7;2023-09-18;16258.04
9641;Alana Carvalho;Recursos Humanos;Licença Médica;5;2020-08-23;14621.32
3137;Mariana Caldeira;Vendas;Licença Médica;6;2023-04-07;9200.93
6580;Emanuella Vieira;Marketing;Férias;7;2021-06-12;17656.25
9682;Vicente Barros;TI;Viagem de Negocio;8;2022-05-25;17733.63
2108;Kaique Sales;Marketing;Férias;4;2021-02-19;3743.41
1698;Elisa Carvalho;Recursos Humanos;Férias;4;2023-03-16;13236.95
5413;Murilo Peixoto;Recursos Humanos;Licença Médica;1;2022-03-17;21123.27
4247;Helena Barbosa;Marketing;Doença;7;2020-02-21;16800.54
2977;Rodrigo Mendes;Marketing;Viagem de Negocio;2;2022-07-27;21056.92
1679;Enrico Cunha;Marketing;Outros;2;2020-02-19;11434.56
5551;Ana Sophia da Cruz;Recursos Humanos;Férias;7;2021-09-05;9433.03
8828;Raul Cunha;Recursos Humanos;Viagem de Negocio;4;2022-05-10;5843.57
5838;Cauê da Rosa;Vendas;Problemas Pessoais;8;2021-11-11;4340.71
9985;Danilo Carvalho;Marketing;Outros;2;2021-01-08;8584.05
9338;Bruno da Mota;TI;Outros;4;2021-11-04;7156.38
1450;Bárbara Vieira;TI;Outros;5;2020-11-29;18607.7
1831;Olivia das Neves;Vendas;Férias;3;2022-10-02;17954.52
8532;Júlia Monteiro;Vendas;Outros;5;2021-04-02;15454.51
5442;Alexandre Ferreira;Vendas;Problemas Pessoais;1;2021-07-30;18459.69
8686;Dr. Isaac Souza;Recursos Humanos;Férias;7;2023-06-15;3591.81
4774;Caio Monteiro;TI;Problemas Pessoais;7;2022-03-04;10892.88
8809;Rafael Monteiro;Vendas;Viagem de Negocio;1;2022-01-06;7213.29
2709;Bruno Santos;Recursos Humanos;Doença;8;2021-06-13;11623.92
8196;Giovanna Fernandes;TI;Outros;4;2020-06-25;5203.72
8778;Dra. Isis Melo;Vendas;Licença Médica;5;2023-08-14;3734.65
9678;Milena Pires;TI;Doença;6;2023-08-28;16407.59
7309;Dr. Alexandre Martins;Recursos Humanos;Viagem de Negocio;7;2023-12-03;11780.7
9032;Dr. Murilo Moreira;Vendas;Viagem de Negocio;7;2021-06-27;21084.03
8264;Luiz Otávio Monteiro;Recursos Humanos;Viagem de Negocio;3;2023-02-02;10626.87
1398;Juliana Melo;Vendas;Viagem de Negocio;1;2022-03-25;4421.62
5667;Daniela Ribeiro;Marketing;Viagem de Negocio;4;2020-10-14;12380.33
5615;Igor Souza;Recursos Humanos;Doença;6;2020-07-16;12068.48
1813;Fernanda da Rocha;Marketing;Outros;6;2022-02-03;5286.23
2816;Erick Mendes;Vendas;Viagem de Negocio;3;2023-11-15;19855.29
6154;Isabel Duarte;Vendas;Outros;5;2020-08-08;15912.89
4517;Marcelo Freitas;Recursos Humanos;Viagem de Negocio;1;2022-08-21;19172.16
6698;Ana Oliveira;TI;Outros;5;2023-02-07;19830.18
1334;Thomas Pires;Marketing;Férias;5;2021-09-08;11929.24
9920;Caroline Castro;Marketing;Doença;7;2022-05-31;16232.94
9905;Sr. Pedro Miguel Silva;Recursos Humanos;Problemas Pessoais;6;2020-11-06;7542.39
3407;Dr. Luiz Henrique Oliveira;Marketing;Viagem de Negocio;3;2023-01-06;17790.7
1058;Sophie da Cunha;Recursos Humanos;Doença;4;2021-03-08;15231.7
8307;Murilo Carvalho;Vendas;Doença;4;2022-04-01;12097.05
1740;Dr. Rafael Lima;TI;Problemas Pessoais;5;2020-10-23;4173.28
7099;Dra. Sabrina Lopes;TI;Outros;7;2022-12-21;14906.13
3434;Sarah da Rosa;TI;Problemas Pessoais;3;2021-05-26;10757.82
7957;Ian Rodrigues;Recursos Humanos;Férias;3;2023-06-08;19550.48
