id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
4783;Ian da Paz;Marketing;Problemas Pessoais;3;2020-01-24;11469.53
3180;Dra. Natália Sales;Vendas;Problemas Pessoais;8;2023-03-07;3473.03
5303;Srta. Maysa Alves;TI;Problemas Pessoais;5;2020-02-21;5961.86
2122;Luiz Fernando Azevedo;Marketing;Viagem de Negocio;6;2021-08-05;13536.97
5301;Elisa Ferreira;Marketing;Férias;4;2022-05-10;5458.56
6674;Nicole Pinto;Vendas;Doença;1;2021-10-20;4324.98
4784;Sr. Augusto Nunes;Vendas;Licença Médica;8;2020-11-25;15851.8
5895;Yasmin Moreira;Vendas;Problemas Pessoais;7;2022-11-04;17387.64
4625;Maria Alice Pinto;Recursos Humanos;Férias;1;2021-01-26;21117.15
8788;Maria Julia Almeida;Recursos Humanos;Problemas Pessoais;4;2022-03-30;10695.81
5767;Lucas Gabriel Pereira;Marketing;Viagem de Negocio;4;2021-10-19;17059.92
9528;Enzo Gabriel Farias;TI;Licença Médica;4;2020-09-28;20674.12
1367;Sr. Pedro Lucas Almeida;Vendas;Doença;7;2022-09-06;10269.04
4451;João Pedro Ferreira;Recursos Humanos;Férias;1;2020-07-14;3120.93
3205;Sr. Kevin das Neves;Recursos Humanos;Problemas Pessoais;6;2021-07-11;21387.6
2091;Dr. Breno Gonçalves;Vendas;Doença;7;2021-12-18;3782.2
2639;Laura Martins;Recursos Humanos;Férias;8;2021-10-06;16772.13
4722;João Gonçalves;Recursos Humanos;Viagem de Negocio;5;2022-11-21;21362.94
4868;Nina Moreira;Marketing;Viagem de Negocio;1;2023-03-06;10685.67
5423;Juliana das Neves;Marketing;Viagem de Negocio;3;2022-04-12;12561.19
8058;Dr. Marcelo Moreira;Vendas;Problemas Pessoais;3;2022-04-12;18725.6
3666;Sophia Gomes;TI;Férias;3;2021-06-09;17649.36
8198;Sra. Maria Julia Pires;Vendas;Doença;3;2021-05-01;3568.41
1679;Isabella da Cruz;Marketing;Viagem de Negocio;7;2022-07-31;5926.9
6584;Ana Beatriz da Cruz;Recursos Humanos;Outros;3;2022-06-09;15650.0
6720;Sr. Ian Costa;Marketing;Licença Médica;3;2020-07-24;20091.23
5360;Gustavo Farias;Marketing;Doença;8;2022-12-27;19360.55
7666;Dra. Maria Clara Silva;TI;Férias;1;2021-08-13;3386.78
4698;Vitória da Costa;Marketing;Viagem de Negocio;6;2022-12-10;12417.19
6412;Maria Alice Moura;Vendas;Doença;7;2023-01-08;12392.98
8853;Cecília Cavalcanti;TI;Férias;4;2020-01-09;18505.99
1009;Dra. Isabel Pires;Recursos Humanos;Outros;3;2023-01-28;21540.74
4303;Dra. Cecília Nogueira;Vendas;Férias;1;2020-03-26;6723.63
7148;Arthur Cavalcanti;Marketing;Férias;2;2022-09-28;9395.62
7586;Sr. Samuel Pereira;TI;Viagem de Negocio;3;2022-07-04;7366.15
4187;Yago Santos;Marketing;Outros;5;2020-01-19;19439.75
9402;Luiz Fernando Barros;Vendas;Licença Médica;6;2022-07-21;16168.24
3002;Catarina Silveira;Marketing;Outros;4;2020-07-17;7999.17
2270;Davi Luiz Araújo;Vendas;Outros;1;2021-09-14;17584.55
1405;Gabriela Viana;TI;Outros;1;2022-01-02;4276.73
1723;Ana Sophia Monteiro;Recursos Humanos;Problemas Pessoais;8;2022-06-22;4319.48
2550;Luana Campos;Vendas;Problemas Pessoais;2;2021-09-11;9597.43
6459;Sr. Benjamin Oliveira;Recursos Humanos;Problemas Pessoais;3;2023-02-17;4721.75
3463;Srta. Clara Souza;Vendas;Doença;1;2022-03-30;17886.93
2061;Laís Rodrigues;Recursos Humanos;Outros;8;2020-08-14;15895.71
8602;Rebeca Nunes;TI;Doença;1;2022-12-30;5320.26
9712;Alícia Jesus;Recursos Humanos;Outros;8;2022-11-15;21957.94
9561;Isabella Rodrigues;Recursos Humanos;Licença Médica;8;2023-03-28;5707.52
1019;Ana Vitória Lima;Recursos Humanos;Licença Médica;2;2023-02-07;11653.88
6629;Sophia Teixeira;TI;Licença Médica;7;2021-10-06;13860.54
4651;Luiz Fernando Lopes;TI;Férias;4;2021-09-30;17184.64
7455;Julia da Paz;Vendas;Viagem de Negocio;8;2022-02-07;4411.25
8532;Nicolas da Rocha;Marketing;Problemas Pessoais;8;2023-09-03;10693.02
2020;Henrique Caldeira;TI;Viagem de Negocio;2;2021-02-07;16510.41
3288;Eloah Caldeira;Marketing;Doença;1;2023-05-14;9933.22
8055;Sra. Stephany da Mata;Marketing;Licença Médica;4;2022-12-08;16337.22
6184;Luiz Miguel Jesus;Recursos Humanos;Problemas Pessoais;1;2020-01-21;17371.08
9688;Emilly Costela;Recursos Humanos;Férias;8;2021-01-11;4509.98
7038;Maria Julia Campos;Vendas;Outros;6;2022-02-23;21786.05
8953;Joana da Paz;Vendas;Doença;6;2021-04-13;18297.3
3191;Amanda Correia;TI;Outros;7;2022-05-29;19126.9
7012;Guilherme Pires;Recursos Humanos;Outros;1;2020-12-12;7992.51
9086;Bianca Costela;Recursos Humanos;Outros;2;2021-05-14;8359.82
4702;Ana Júlia Costela;Recursos Humanos;Viagem de Negocio;3;2020-07-26;15106.96
3281;Dra. Natália Monteiro;Recursos Humanos;Problemas Pessoais;2;2020-08-27;11047.94
7156;Emanuelly da Luz;Marketing;Férias;1;2023-05-02;3275.45
5812;Dr. Leonardo da Paz;Marketing;Doença;7;2020-01-28;4945.83
8953;Kevin Duarte;Recursos Humanos;Licença Médica;2;2021-06-11;3535.78
3021;Amanda Cunha;Vendas;Viagem de Negocio;7;2021-08-10;20017.65
6559;Maria Fernanda Silva;Vendas;Problemas Pessoais;2;2023-03-03;3119.66
3978;Daniel Azevedo;Vendas;Licença Médica;1;2022-06-05;14789.79
6174;Júlia Carvalho;TI;Doença;2;2021-08-30;16315.84
7019;Thales Gonçalves;TI;Viagem de Negocio;8;2021-03-03;17848.45
4275;Benjamin Nascimento;TI;Problemas Pessoais;5;2020-10-18;9166.7
8705;Gabrielly Ramos;Recursos Humanos;Outros;2;2022-03-07;9620.48
7363;Davi Lucas Barbosa;Vendas;Férias;7;2023-08-04;13406.54
8911;Rebeca Farias;Recursos Humanos;Outros;6;2021-03-16;16146.38
3384;Nicolas da Cunha;Recursos Humanos;Férias;1;2021-05-01;9423.83
4364;Dr. Gabriel Peixoto;Marketing;Problemas Pessoais;6;2021-02-06;12386.75
5975;Benício Santos;TI;Licença Médica;2;2020-09-04;8343.57
8219;Julia da Rosa;TI;Licença Médica;3;2023-08-26;14310.44
5175;Nina Correia;Recursos Humanos;Viagem de Negocio;7;2020-03-05;9553.92
5689;Ana Laura Caldeira;Marketing;Licença Médica;1;2022-03-20;17895.53
3275;Dr. Pedro Miguel Araújo;Marketing;Outros;2;2022-03-10;7999.56
7016;Emanuella Lima;Recursos Humanos;Outros;1;2022-02-19;20297.87
6233;Vinicius Moura;Recursos Humanos;Outros;8;2021-03-03;14681.48
1554;Davi Lucca Gonçalves;Recursos Humanos;Férias;5;2023-05-17;20018.89
8225;Natália Cardoso;Marketing;Problemas Pessoais;5;2021-01-20;16745.75
8206;Marcela Oliveira;Marketing;Doença;2;2022-03-07;16547.62
7458;Thomas Sales;Vendas;Doença;5;2021-09-24;15450.3
6015;Lorena Cardoso;TI;Férias;6;2021-05-28;13009.91
8049;Isabella Lopes;Marketing;Viagem de Negocio;8;2023-02-05;15700.73
1371;Alana Campos;TI;Licença Médica;6;2023-08-31;14427.9
4596;Rafael Nascimento;Marketing;Férias;6;2023-11-26;20571.38
5812;Alice Aragão;TI;Doença;5;2020-04-29;17106.41
4614;Sra. Stephany Lopes;Vendas;Viagem de Negocio;6;2022-08-03;7593.66
4882;Sr. Nathan Melo;Marketing;Doença;5;2023-03-29;20489.83
7670;Davi Vieira;TI;Problemas Pessoais;6;2023-10-01;21360.18
5535;Joaquim da Cruz;Vendas;Outros;5;2023-02-03;7527.68
9555;Sr. Gustavo Aragão;Recursos Humanos;Doença;5;2021-06-06;16387.45
5664;Bruno Rocha;Marketing;Doença;6;2020-11-15;15672.81
4351;Alexandre Rezende;Recursos Humanos;Licença Médica;7;2022-09-26;11369.85
2443;Sra. Letícia Rocha;Marketing;Outros;7;2020-11-13;20446.09
8081;Sr. Nathan Barbosa;Recursos Humanos;Problemas Pessoais;1;2020-10-21;13832.76
5464;Guilherme Rocha;TI;Doença;1;2021-05-06;11658.43
9769;Bernardo Ramos;TI;Viagem de Negocio;5;2023-07-24;3585.95
3482;Mariana Moraes;Marketing;Viagem de Negocio;3;2021-11-14;12354.83
6949;Isabel Aragão;Recursos Humanos;Licença Médica;1;2022-01-18;4905.17
1714;Yasmin da Mota;Marketing;Licença Médica;4;2023-01-03;14687.41
3340;Otávio da Paz;Marketing;Férias;5;2022-05-14;19630.14
7334;Sr. Pedro Lucas Nascimento;Recursos Humanos;Doença;3;2020-01-02;18223.1
3130;André da Rosa;Vendas;Problemas Pessoais;5;2022-02-02;17389.59
