id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
9216;Raquel Carvalho;TI;Férias;6;2022-10-17;10089.5
9023;Dr. Cauê Alves;Marketing;Licença Médica;6;2022-03-20;9608.72
4143;Sra. Júlia Ramos;Marketing;Outros;3;2023-05-03;13046.88
6674;Daniela Nascimento;Recursos Humanos;Problemas Pessoais;6;2023-01-08;12060.29
4604;Lucas Mendes;Recursos Humanos;Licença Médica;5;2020-11-13;5421.17
5505;Vitória Pinto;Marketing;Férias;6;2022-05-21;10686.46
2573;Sarah Fernandes;Vendas;Licença Médica;6;2021-09-11;9517.85
8332;João Vitor Dias;TI;Férias;8;2020-12-15;7385.33
3975;Marcela Peixoto;Recursos Humanos;Doença;4;2023-09-02;21636.77
6483;Isabella Sales;Vendas;Férias;5;2023-02-17;11863.07
7984;Sabrina Freitas;TI;Outros;5;2023-07-23;21657.17
3756;Marcos Vinicius Duarte;Vendas;Doença;7;2023-06-21;16337.9
4081;Dr. Igor Dias;Vendas;Licença Médica;7;2023-06-05;8532.92
6314;Dra. Isis Silveira;TI;Outros;3;2020-03-13;8037.98
4437;Maria Luiza da Luz;TI;Doença;1;2023-04-12;18991.91
2687;Isabella da Rocha;Recursos Humanos;Outros;4;2022-06-14;11252.77
7504;Rebeca Gonçalves;Marketing;Viagem de Negocio;7;2020-12-16;18008.12
6633;Dra. Gabriela Jesus;TI;Outros;4;2022-01-08;21834.75
3078;Brenda Almeida;Marketing;Licença Médica;1;2021-05-31;16809.66
4594;Alice Campos;TI;Outros;1;2023-03-24;15592.82
7963;Dr. Murilo Pereira;Vendas;Doença;2;2022-07-19;20115.19
7323;Dra. Ana Vitória Freitas;Vendas;Férias;8;2021-09-30;8964.78
1658;Emilly da Mata;Vendas;Outros;8;2023-09-13;12719.42
5509;Sabrina Cardoso;Recursos Humanos;Viagem de Negocio;4;2023-04-08;3278.36
9875;Valentina da Cruz;Vendas;Viagem de Negocio;1;2023-11-29;21876.89
8525;Vitor Hugo Ferreira;Vendas;Licença Médica;2;2022-06-12;18038.02
4454;Sofia Mendes;Vendas;Outros;2;2022-08-22;6099.58
6428;Yago da Cunha;Marketing;Viagem de Negocio;1;2022-01-08;4960.26
3647;Gabriela Rodrigues;TI;Viagem de Negocio;1;2021-02-17;4754.29
6381;Maysa Cunha;Vendas;Férias;4;2023-03-08;12162.95
6184;Vitor Alves;TI;Viagem de Negocio;1;2020-07-05;21521.55
1270;Sr. Enzo da Cruz;TI;Licença Médica;3;2022-08-07;8985.41
7420;Srta. Ana Lívia Castro;Vendas;Doença;1;2020-02-06;8531.79
4709;Ana Beatriz Duarte;Recursos Humanos;Férias;5;2022-01-16;11330.07
2997;Joaquim Araújo;TI;Problemas Pessoais;1;2022-08-27;6947.82
1704;Vitor Hugo Martins;Recursos Humanos;Férias;6;2022-01-27;8454.12
1206;Amanda Freitas;Vendas;Problemas Pessoais;3;2021-03-06;13952.19
2551;Heloísa Moraes;Marketing;Problemas Pessoais;5;2023-08-07;6201.99
9178;Leonardo Moreira;TI;Licença Médica;5;2022-02-24;15919.22
