id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
3954;Sr. Luiz Fernando Campos;TI;Férias;4;2023-03-01;16739.65
3181;Ana Julia Costa;Recursos Humanos;Problemas Pessoais;2;2021-02-04;20575.04
5038;Luigi Peixoto;Recursos Humanos;Outros;8;2021-10-05;19618.75
5574;Vicente Cardoso;Recursos Humanos;Férias;2;2023-02-19;5397.42
2648;Isabelly Sales;TI;Outros;5;2021-11-23;4895.8
5651;Leonardo Rodrigues;Vendas;Problemas Pessoais;2;2020-04-01;15771.83
7685;Alice Rocha;Vendas;Doença;3;2022-09-06;10798.03
4611;Pietra Monteiro;Vendas;Doença;2;2022-07-20;19753.69
3766;João Vitor Fernandes;Vendas;Doença;3;2022-02-18;8867.3
6906;Augusto Nogueira;Marketing;Licença Médica;8;2022-07-12;20973.51
5227;Maysa Farias;Recursos Humanos;Licença Médica;2;2020-04-03;21304.91
8592;Noah da Rosa;Marketing;Problemas Pessoais;5;2022-01-14;19991.95
2971;Sra. Sarah Vieira;Recursos Humanos;Outros;8;2023-07-17;11018.24
8582;Igor Gonçalves;TI;Problemas Pessoais;3;2022-02-14;14175.41
2250;Vicente Pires;Vendas;Problemas Pessoais;2;2020-06-27;3781.03
8072;Dra. Juliana Vieira;Marketing;Licença Médica;6;2021-08-13;15325.08
3905;Larissa Monteiro;Recursos Humanos;Licença Médica;8;2020-03-11;5812.9
5486;Luiz Fernando Barbosa;Recursos Humanos;Viagem de Negocio;7;2021-07-21;3532.56
1451;Beatriz Farias;Vendas;Férias;5;2023-11-13;6736.3
5554;Ana Clara Lima;Recursos Humanos;Problemas Pessoais;4;2021-10-02;5981.45
5802;Maria Fernanda Pinto;Recursos Humanos;Férias;5;2021-09-28;19884.63
9020;João Moraes;Recursos Humanos;Férias;8;2022-04-29;12430.84
4508;Caio Castro;Vendas;Outros;3;2023-10-17;7649.81
1536;Eduarda Nunes;Vendas;Doença;5;2022-05-07;10660.63
7366;João Vitor Barbosa;Recursos Humanos;Problemas Pessoais;5;2022-06-09;6549.53
3403;Luiz Miguel Barros;Marketing;Férias;1;2022-06-10;16128.8
6250;Júlia Aragão;Recursos Humanos;Viagem de Negocio;6;2021-08-10;12008.18
8663;Valentina Ferreira;TI;Férias;4;2021-08-07;21541.58
4414;Vitor Hugo Mendes;Vendas;Viagem de Negocio;4;2020-04-05;5586.79
4463;Erick Silveira;Recursos Humanos;Problemas Pessoais;8;2021-10-12;14095.36
2318;Leonardo Rocha;Marketing;Doença;4;2020-05-13;6215.09
1188;Eloah Santos;Recursos Humanos;Problemas Pessoais;2;2022-06-25;16222.89
8977;João Lucas Sales;TI;Doença;5;2023-08-19;15171.44
9706;Diogo Azevedo;Vendas;Outros;1;2020-01-28;12896.08
5699;Heitor Duarte;TI;Outros;6;2020-07-02;10200.98
5258;Elisa Novaes;Recursos Humanos;Férias;3;2023-03-10;18781.7
8890;Sabrina Sales;Vendas;Viagem de Negocio;3;2021-07-16;16087.5
6720;Alexia Alves;TI;Férias;8;2023-08-19;9086.94
5437;Laura Moreira;Recursos Humanos;Licença Médica;3;2023-06-08;9619.01
3061;Alexia Lima;Marketing;Licença Médica;1;2021-06-10;20871.35
8773;Thales Barros;Recursos Humanos;Doença;2;2021-01-14;17814.92
5311;Mariana Costa;Marketing;Outros;6;2022-01-25;7027.59
5933;Cecília Farias;Marketing;Problemas Pessoais;8;2020-02-02;9693.23
7464;Elisa Castro;Marketing;Viagem de Negocio;7;2023-08-03;14181.76
3731;Isabelly Caldeira;TI;Férias;7;2023-01-05;7953.52
8141;Manuela Carvalho;Vendas;Outros;1;2022-04-08;4380.18
9755;Luigi Castro;Vendas;Doença;2;2022-04-14;18618.32
2095;Bianca Moreira;TI;Problemas Pessoais;7;2021-04-07;8609.46
5254;Dr. João Lucas Santos;TI;Viagem de Negocio;4;2022-10-14;20806.38
4713;Bruna Fogaça;Vendas;Doença;8;2021-01-31;19807.89
1669;Srta. Sabrina Freitas;Vendas;Doença;7;2021-06-14;21985.44
8570;Vitor Araújo;Marketing;Licença Médica;3;2023-03-05;20813.17
7435;Srta. Larissa Fogaça;TI;Outros;4;2021-11-06;4471.14
3899;Dr. Lucas Gabriel Moraes;Vendas;Licença Médica;7;2023-02-19;16746.89
5805;Vicente da Cunha;TI;Outros;5;2020-06-23;7804.6
4806;Pedro Lucas Rodrigues;Vendas;Viagem de Negocio;1;2020-08-01;12606.88
8860;Olivia Viana;TI;Viagem de Negocio;3;2021-02-27;14250.57
9117;Emanuelly Barbosa;Recursos Humanos;Outros;2;2023-02-24;21480.84
6889;Giovanna Teixeira;Marketing;Outros;1;2021-12-21;12128.49
6399;Srta. Agatha da Mata;TI;Férias;4;2022-12-22;12874.14
5901;Pedro Vieira;Recursos Humanos;Outros;4;2020-10-13;20029.3
3932;Sr. Murilo Moraes;Marketing;Licença Médica;8;2020-12-03;18519.22
5998;Alexia Ribeiro;Vendas;Doença;5;2023-02-20;6656.59
9348;Pedro Henrique Oliveira;TI;Férias;3;2022-12-30;6421.71
6939;Isabella Viana;Vendas;Outros;8;2021-04-14;16900.56
9735;Mariana Caldeira;TI;Viagem de Negocio;5;2021-10-06;4793.66
5799;Dr. Diogo da Cunha;Marketing;Licença Médica;2;2023-07-15;7508.67
1944;Davi Lucca Azevedo;Recursos Humanos;Licença Médica;7;2020-08-31;12200.88
8035;Vitória Novaes;Recursos Humanos;Doença;7;2020-08-07;18402.66
6653;Sr. Leonardo Campos;Recursos Humanos;Problemas Pessoais;1;2020-04-03;16699.66
8448;Camila Cavalcanti;Marketing;Licença Médica;4;2020-03-29;18177.53
2600;Maitê Sales;Vendas;Viagem de Negocio;3;2021-07-17;21203.0
1226;Sophia Vieira;Marketing;Doença;3;2023-02-19;11786.54
6601;João Vieira;Marketing;Problemas Pessoais;4;2021-02-20;11574.51
5981;Joaquim Gomes;Vendas;Licença Médica;2;2021-04-23;7552.91
6435;Kevin Correia;TI;Viagem de Negocio;3;2022-04-01;15970.64
4276;Sophia Barros;Vendas;Doença;7;2021-08-27;7096.2
5010;Davi Lucas Farias;Marketing;Outros;8;2021-01-16;20698.38
1370;Isadora Pinto;Vendas;Outros;4;2021-07-21;16765.19
6505;Cecília da Mota;Marketing;Licença Médica;2;2020-09-24;8024.08
2328;Manuela Moreira;Recursos Humanos;Outros;4;2020-01-20;5637.99
1916;Dr. Gustavo da Costa;Recursos Humanos;Licença Médica;5;2022-07-20;10366.67
7514;Heloísa Dias;Recursos Humanos;Outros;2;2021-05-28;5457.64
7553;Luana da Rosa;TI;Férias;3;2021-07-11;18356.01
4564;Nicole Carvalho;Marketing;Problemas Pessoais;5;2023-03-12;13877.33
3079;Catarina Porto;TI;Viagem de Negocio;3;2023-05-07;9158.18
7813;Pedro Peixoto;TI;Viagem de Negocio;4;2023-03-18;10649.81
5395;Maysa Nogueira;Marketing;Doença;7;2022-07-31;16173.27
8709;Sabrina Rodrigues;Vendas;Viagem de Negocio;5;2022-03-01;12799.95
5022;Ryan Correia;Vendas;Férias;4;2020-12-11;8199.51
2558;João Nogueira;Recursos Humanos;Doença;3;2021-02-06;8335.33
2843;Lucca Correia;Vendas;Licença Médica;7;2023-10-19;3142.7
3297;Davi Lucas Barbosa;Vendas;Outros;2;2021-10-22;21527.04
2567;Calebe Nunes;Vendas;Doença;5;2021-12-20;5389.88
6464;Júlia Lopes;TI;Licença Médica;7;2023-10-22;15344.42
9931;Lara Novaes;Marketing;Problemas Pessoais;6;2021-05-30;4338.46
9187;Olivia Moraes;TI;Férias;3;2021-09-24;18885.69
2884;Letícia Fogaça;Vendas;Doença;6;2020-06-08;18898.83
3420;Rafael Pinto;Recursos Humanos;Outros;1;2021-12-05;8331.22
8134;Maysa Moura;TI;Viagem de Negocio;6;2020-01-03;5579.17
3672;Luiz Felipe Barbosa;Marketing;Viagem de Negocio;1;2023-08-16;6685.73
4047;Stella Araújo;Vendas;Viagem de Negocio;4;2022-06-15;14966.15
1489;Bruno Duarte;Marketing;Outros;5;2022-05-15;9878.67
5245;Leonardo Barros;TI;Licença Médica;1;2023-08-11;3290.17
8619;Dr. Lucas Gabriel Dias;TI;Férias;2;2023-02-19;8599.66
5364;Enzo Rodrigues;Recursos Humanos;Doença;1;2021-08-06;5340.55
6763;Levi Cardoso;Recursos Humanos;Doença;3;2023-01-16;17592.65
6449;Eloah Monteiro;TI;Problemas Pessoais;2;2020-07-16;16932.18
7107;Marcos Vinicius Silva;Recursos Humanos;Licença Médica;6;2020-03-04;17201.99
7713;Ana Beatriz Pereira;Vendas;Problemas Pessoais;5;2022-03-30;4171.72
3614;Clara Santos;TI;Outros;6;2020-11-01;12038.67
6317;Luiz Henrique Freitas;Vendas;Doença;6;2022-11-06;4061.37
2931;Dr. Vinicius Cavalcanti;TI;Viagem de Negocio;4;2021-04-16;18764.67
6283;João Vitor da Mota;TI;Outros;1;2020-04-10;21679.22
2919;Arthur Campos;Marketing;Férias;6;2022-10-31;7971.71
6532;Isadora Ramos;Vendas;Doença;2;2021-08-26;4807.54
6560;Dr. Marcelo da Mota;TI;Viagem de Negocio;5;2021-03-02;11847.42
8822;Carlos Eduardo Peixoto;TI;Outros;2;2022-04-24;13878.95
7260;Leonardo da Cunha;TI;Outros;3;2022-03-15;12925.13
4670;Sr. Ian Moraes;Vendas;Viagem de Negocio;4;2020-06-22;20661.1
7597;Maria Luiza Farias;TI;Férias;5;2022-08-03;21147.52
9818;Lucas Gabriel Mendes;Recursos Humanos;Doença;5;2022-11-22;7931.06
6095;Benício Pereira;TI;Viagem de Negocio;8;2020-01-16;16466.7
3765;Lara Jesus;TI;Viagem de Negocio;8;2023-08-12;8126.23
4513;Erick Alves;Recursos Humanos;Doença;4;2022-07-27;13237.57
1567;Caio da Mata;Recursos Humanos;Férias;3;2021-01-01;15968.73
3195;Raquel Carvalho;Marketing;Viagem de Negocio;1;2021-12-02;14258.18
1807;Luana Dias;Marketing;Viagem de Negocio;4;2022-07-18;5359.96
8647;Rebeca da Paz;TI;Licença Médica;6;2023-06-22;13040.82
5968;Dr. Luiz Felipe Moraes;Marketing;Licença Médica;2;2020-06-09;11149.45
4518;Sra. Ana Júlia Peixoto;Recursos Humanos;Doença;2;2023-11-13;12831.16
