id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
2835;Sabrina Cardoso;Vendas;Problemas Pessoais;6;2020-05-01;14421.42
5425;Emanuel Ribeiro;Vendas;Férias;7;2020-02-15;5102.8
9635;Pietra Alves;Marketing;Licença Médica;2;2022-07-26;4574.63
2600;Erick da Mata;Recursos Humanos;Viagem de Negocio;6;2020-10-30;19364.82
1334;Srta. Elisa Gomes;Recursos Humanos;Viagem de Negocio;7;2022-06-21;6593.28
3126;Marcos Vinicius Aragão;Marketing;Viagem de Negocio;4;2023-06-23;18558.36
3866;Dra. Ana Julia Nascimento;Marketing;Problemas Pessoais;4;2020-09-06;8611.58
2145;Yasmin Farias;Marketing;Doença;1;2021-03-01;5099.27
8120;Nathan Monteiro;TI;Outros;3;2023-05-17;17325.46
4425;Sra. Cecília Mendes;Recursos Humanos;Doença;4;2023-08-15;16182.75
4195;Murilo Ramos;Recursos Humanos;Viagem de Negocio;7;2020-06-03;11733.09
9753;Maria Julia Martins;Marketing;Doença;3;2021-06-08;20575.29
5965;Stella Aragão;Recursos Humanos;Problemas Pessoais;8;2021-02-03;8209.27
1570;Augusto Monteiro;Recursos Humanos;Doença;6;2022-04-11;5963.06
4122;Mariane da Cruz;Vendas;Outros;6;2021-02-16;12937.97
6374;Dra. Emanuella da Costa;Marketing;Outros;1;2022-06-15;9816.38
5983;Maria Rodrigues;Marketing;Viagem de Negocio;1;2022-02-08;8923.79
8037;Heitor Gonçalves;TI;Viagem de Negocio;7;2023-09-09;3938.07
7875;Luiz Fernando Ribeiro;Marketing;Férias;2;2021-08-22;18406.93
4725;Bruna Viana;Recursos Humanos;Viagem de Negocio;2;2021-01-28;16943.95
7081;Alícia da Luz;Recursos Humanos;Problemas Pessoais;7;2020-05-25;8835.96
2950;Bianca Pires;Recursos Humanos;Doença;2;2021-08-01;12404.2
5459;Benício Castro;Marketing;Viagem de Negocio;6;2020-11-17;9629.47
6458;Sra. Juliana Fogaça;TI;Problemas Pessoais;2;2021-12-25;9429.3
6683;Camila Porto;Marketing;Viagem de Negocio;3;2023-09-19;11778.75
6495;Maria Sophia Almeida;Recursos Humanos;Outros;7;2023-05-10;5107.43
4630;Heloísa Nogueira;Vendas;Doença;6;2021-04-03;11182.03
2343;Vitor Hugo Mendes;Vendas;Outros;2;2021-03-15;15596.1
2125;Samuel Pinto;Vendas;Férias;7;2021-05-29;16641.87
3670;Beatriz da Luz;Recursos Humanos;Viagem de Negocio;8;2022-05-28;15956.82
3537;Noah Silveira;Marketing;Férias;6;2020-06-26;11480.49
3353;Amanda Barbosa;TI;Férias;4;2021-02-09;17231.11
3744;Carlos Eduardo Fogaça;Vendas;Viagem de Negocio;6;2020-09-13;3400.18
3994;Srta. Catarina Ferreira;Vendas;Licença Médica;7;2023-10-03;20816.48
1519;Pedro Lopes;Recursos Humanos;Problemas Pessoais;1;2020-06-13;20742.26
2178;Catarina Rezende;Recursos Humanos;Outros;3;2021-02-19;6150.47
2013;Sra. Ana Lívia Almeida;Vendas;Problemas Pessoais;6;2022-09-16;10456.55
2832;Lucca Melo;Vendas;Férias;5;2020-06-09;21251.32
3049;Giovanna Ribeiro;Vendas;Outros;4;2022-08-24;17254.32
4076;Sofia Gomes;Vendas;Viagem de Negocio;1;2023-04-11;9021.55
7492;Sr. André da Conceição;TI;Viagem de Negocio;3;2023-08-02;20579.65
3714;Carolina Peixoto;Marketing;Viagem de Negocio;8;2021-05-15;20622.65
9361;Vitória Souza;TI;Doença;5;2021-07-01;13724.39
6439;Juan Jesus;Marketing;Viagem de Negocio;3;2022-12-13;8343.09
1474;Enrico Castro;TI;Férias;7;2021-01-18;8749.41
1095;Leandro Alves;Recursos Humanos;Problemas Pessoais;2;2023-06-30;4931.29
9922;Julia Ferreira;Recursos Humanos;Doença;2;2023-03-06;16386.83
6123;Otávio Porto;Vendas;Problemas Pessoais;4;2023-08-10;13175.01
3014;Francisco Nogueira;Marketing;Doença;6;2020-12-16;21780.2
9972;Laura Ferreira;Vendas;Doença;8;2020-06-01;21697.87
8064;Murilo Araújo;Recursos Humanos;Outros;5;2020-01-17;14149.54
3211;Fernando Porto;Vendas;Licença Médica;3;2022-08-19;4411.94
9038;João Felipe das Neves;TI;Licença Médica;7;2021-09-24;15708.42
9275;Danilo Nunes;TI;Licença Médica;8;2022-10-15;8412.8
8402;Dra. Maria Fernanda Cunha;Vendas;Doença;5;2020-08-16;4927.66
7619;Rodrigo Costela;Recursos Humanos;Doença;3;2023-05-25;5483.01
9222;Arthur Pires;TI;Outros;4;2020-09-25;19016.57
6453;Nicole da Cunha;TI;Férias;4;2020-08-06;13157.01
3490;Isaac Ferreira;Recursos Humanos;Doença;1;2023-09-06;17093.04
1927;Luiz Miguel Novaes;Recursos Humanos;Problemas Pessoais;2;2021-08-22;15694.23
4443;Sra. Ana Vitória da Conceição;Recursos Humanos;Viagem de Negocio;3;2020-05-27;20518.72
5992;Luana Gonçalves;Recursos Humanos;Outros;7;2020-11-23;17831.26
9807;Ana Luiza da Luz;TI;Problemas Pessoais;1;2022-10-12;3844.72
3477;João Jesus;Vendas;Licença Médica;3;2021-06-02;6677.95
8330;Eloah da Conceição;Marketing;Viagem de Negocio;2;2021-04-10;3860.98
6674;Maria Fernanda Aragão;TI;Férias;4;2023-06-16;10558.49
7221;Ryan Rocha;Vendas;Outros;2;2022-03-21;14120.41
6369;Ana Julia Freitas;Vendas;Licença Médica;4;2023-04-21;17081.2
6989;Raquel da Conceição;Marketing;Problemas Pessoais;5;2020-09-10;5019.67
3742;Marcos Vinicius Nunes;TI;Férias;1;2022-12-31;10594.36
9591;Gustavo Henrique Cardoso;TI;Licença Médica;7;2020-08-03;7741.56
5659;João da Rocha;Recursos Humanos;Doença;8;2021-11-15;5269.92
4666;Sr. Thiago Cavalcanti;Marketing;Férias;1;2020-07-22;12952.63
8581;Juan Costela;Vendas;Doença;4;2020-03-03;9773.86
2884;Srta. Ana Beatriz Mendes;Marketing;Férias;6;2023-05-28;16439.62
8351;Thiago Farias;Vendas;Doença;1;2020-05-28;21664.45
2717;Marcelo Silva;Vendas;Férias;6;2022-09-03;20405.68
1665;Juliana Nascimento;Marketing;Licença Médica;7;2022-11-06;16713.89
8687;Yago Farias;Vendas;Problemas Pessoais;8;2020-03-12;4060.07
7183;Joana Nascimento;Recursos Humanos;Viagem de Negocio;1;2020-08-06;6081.45
3767;Cauê Ramos;Marketing;Viagem de Negocio;4;2021-03-10;20554.03
3160;Rodrigo da Mota;TI;Licença Médica;6;2023-10-25;17196.23
6372;Augusto Correia;Vendas;Problemas Pessoais;4;2023-03-24;19871.33
8521;João Gabriel Novaes;Marketing;Problemas Pessoais;5;2022-12-26;15038.14
5033;Sr. Ryan da Conceição;Marketing;Outros;2;2020-10-31;10978.19
6128;Luana Ramos;TI;Licença Médica;7;2021-03-01;14491.58
1357;Ryan Monteiro;Recursos Humanos;Viagem de Negocio;8;2023-10-26;19542.7
8307;Sarah Castro;Recursos Humanos;Outros;5;2020-10-20;12138.3
7478;Guilherme Lopes;TI;Doença;2;2022-03-02;10188.36
4662;Cauã Campos;Marketing;Licença Médica;5;2021-03-31;20057.82
2188;Eloah Viana;TI;Licença Médica;2;2022-11-14;15907.35
6206;Raul Gomes;Marketing;Problemas Pessoais;2;2021-06-26;13142.79
2673;Raul Sales;Recursos Humanos;Viagem de Negocio;7;2021-11-30;8711.43
7977;Luigi Jesus;Recursos Humanos;Outros;3;2020-10-14;13320.42
6647;Igor Souza;Vendas;Férias;4;2023-11-02;14104.06
1795;João Lucas Vieira;Vendas;Viagem de Negocio;3;2023-01-21;20442.62
1176;Diego Freitas;TI;Férias;8;2020-02-07;4358.91
9152;Kamilly Ferreira;TI;Licença Médica;4;2022-06-18;7694.08
5755;Clarice Gomes;Vendas;Doença;6;2021-11-07;13334.69
5578;Ana Sophia Almeida;Marketing;Licença Médica;1;2022-07-20;4854.89
8758;Isaac Melo;TI;Outros;3;2020-04-05;12698.18
5895;Alana Carvalho;Recursos Humanos;Outros;5;2022-03-21;6408.65
9692;Pietro Vieira;Vendas;Férias;1;2020-11-26;6545.27
4158;Dra. Laura Ribeiro;Marketing;Doença;5;2021-04-27;16007.2
1947;Sr. Leandro Farias;Vendas;Outros;8;2022-06-13;20182.03
5532;Ryan Fernandes;Vendas;Doença;8;2021-10-27;5747.24
4676;Dr. João Guilherme da Cunha;TI;Problemas Pessoais;6;2023-09-03;8398.83
8401;Lara Vieira;Marketing;Férias;5;2020-05-24;17730.7
2297;João Miguel Cunha;Marketing;Problemas Pessoais;8;2023-10-19;15173.74
7290;Dra. Lavínia Cavalcanti;Marketing;Outros;7;2022-04-09;11063.0
5398;João Miguel Cunha;TI;Férias;2;2023-01-01;15475.22
1585;Gabrielly da Cruz;TI;Problemas Pessoais;5;2023-03-31;12760.59
6342;Yuri Vieira;Marketing;Doença;8;2023-10-20;4363.82
2915;Sr. André Martins;TI;Licença Médica;5;2022-02-06;4569.54
7906;Dr. João Guilherme Aragão;Recursos Humanos;Viagem de Negocio;1;2020-02-12;6317.59
9789;Pedro Lucas Oliveira;Vendas;Outros;2;2021-10-01;20911.54
9270;Levi Sales;Vendas;Doença;1;2021-09-14;5291.53
6416;Gabrielly da Rosa;Marketing;Problemas Pessoais;5;2022-09-22;19432.99
4131;Miguel Araújo;Vendas;Outros;2;2022-03-07;4024.72
3765;Brenda Cunha;Vendas;Férias;8;2023-02-20;5052.76
2692;João Pedro Araújo;TI;Doença;6;2023-06-25;4496.11
1249;Gabriel Nascimento;Recursos Humanos;Férias;6;2023-07-06;15781.73
5486;Maitê da Luz;Vendas;Licença Médica;2;2022-03-30;4799.78
4874;Vitória Cunha;Recursos Humanos;Outros;2;2022-07-18;15819.46
5651;Dr. Diogo Campos;Vendas;Doença;7;2022-03-27;13267.23
6527;João Guilherme Nunes;Vendas;Licença Médica;1;2021-02-05;11776.99
6807;Leandro Jesus;Marketing;Problemas Pessoais;6;2023-01-06;8103.28
6260;Alana Almeida;Marketing;Viagem de Negocio;3;2023-11-02;12171.58
