id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
9153;Eloah das Neves;TI;Outros;6;2022-10-06;21965.84
9440;Mariana Freitas;Recursos Humanos;Licença Médica;2;2021-10-15;7786.63
2718;Lucas Gabriel Barbosa;Marketing;Férias;1;2021-04-20;21012.56
2952;Enrico Nogueira;Marketing;Férias;5;2021-12-05;13740.23
5712;Luiz Gustavo Aragão;TI;Licença Médica;3;2023-01-06;12597.02
7517;Davi Luiz Silveira;TI;Doença;6;2023-01-19;16916.4
6451;Valentina Azevedo;Recursos Humanos;Férias;1;2020-06-29;8451.25
3171;Alexia da Mata;Marketing;Férias;4;2022-04-09;9677.95
9874;Breno Pereira;Marketing;Doença;8;2022-02-20;15674.39
1207;Evelyn da Rocha;TI;Doença;6;2022-08-19;21151.63
6997;Rebeca Sales;TI;Férias;7;2021-11-24;16633.64
7116;Maria Alice Ribeiro;Marketing;Doença;8;2021-10-19;14499.02
8982;Yuri Barbosa;Marketing;Viagem de Negocio;6;2022-12-31;4228.13
9539;Maria Eduarda Lopes;Vendas;Licença Médica;8;2023-04-01;4812.34
2999;Marcela Porto;Recursos Humanos;Férias;3;2021-09-24;5214.79
1458;Dra. Julia Jesus;TI;Licença Médica;5;2023-10-06;14131.72
7012;Luiza Rodrigues;Vendas;Doença;8;2021-12-08;4495.93
3711;Bárbara da Luz;Marketing;Problemas Pessoais;7;2020-11-05;6166.48
2069;Enzo Castro;Recursos Humanos;Problemas Pessoais;8;2023-11-22;16005.11
3488;Maria Sophia Alves;Vendas;Doença;2;2022-12-09;13977.76
4764;Ana Laura Souza;Recursos Humanos;Férias;3;2020-06-03;18922.78
6408;Raul Freitas;Vendas;Problemas Pessoais;7;2022-09-21;6382.79
7855;Joana da Paz;Recursos Humanos;Viagem de Negocio;1;2023-02-11;15794.73
7727;Maria Cecília Aragão;Marketing;Licença Médica;8;2023-12-06;18688.35
8668;Sr. Calebe Rezende;Recursos Humanos;Férias;1;2023-03-25;13180.14
1971;Thales Castro;Vendas;Outros;7;2020-04-02;6406.71
2876;Maria Alice Barbosa;Recursos Humanos;Outros;3;2023-04-16;11012.81
1156;Maria da Mota;TI;Viagem de Negocio;8;2023-01-11;5397.2
2512;Vitor Hugo Rodrigues;Recursos Humanos;Outros;5;2023-01-04;14322.94
8278;Anthony Cavalcanti;Vendas;Problemas Pessoais;6;2022-10-23;17768.82
4968;Luiz Fernando Cardoso;Vendas;Outros;5;2021-01-21;18933.24
9295;Enzo Costa;Marketing;Licença Médica;2;2022-12-28;7929.21
2444;Emilly Alves;Marketing;Doença;4;2022-03-07;3989.59
9424;Helena Moraes;Recursos Humanos;Viagem de Negocio;5;2021-02-08;18967.13
4103;Maria Julia Martins;Marketing;Doença;8;2022-04-15;7149.33
7768;Cauã Nunes;Vendas;Doença;1;2022-12-19;15409.02
9797;Amanda Dias;Vendas;Férias;3;2023-08-21;19191.68
6910;Marcelo Peixoto;Vendas;Viagem de Negocio;1;2021-07-15;5810.6
5684;Erick Correia;Recursos Humanos;Problemas Pessoais;3;2023-10-18;3747.07
1103;Samuel da Luz;Recursos Humanos;Doença;8;2022-08-05;4440.15
4619;Davi Novaes;TI;Férias;2;2021-03-29;19770.32
4532;Isabella Lima;TI;Férias;4;2020-05-16;14051.11
3025;Emanuel Peixoto;Marketing;Férias;8;2023-11-25;4613.39
3337;Natália Santos;Recursos Humanos;Viagem de Negocio;2;2022-04-21;18516.23
1244;Eduardo da Mata;Vendas;Doença;1;2023-01-01;15747.61
1013;Otávio Rezende;TI;Férias;1;2020-05-19;14899.48
4426;Rodrigo Vieira;Marketing;Outros;5;2020-11-01;3094.0
1479;Dra. Giovanna Melo;Vendas;Viagem de Negocio;7;2023-02-07;7982.27
7061;Eduarda Correia;Marketing;Outros;1;2022-06-21;17402.54
5596;Sr. Thomas da Conceição;Marketing;Licença Médica;4;2021-03-25;14618.22
2513;João Guilherme Lima;Vendas;Outros;8;2021-05-21;5507.76
6660;Mariana Moura;Vendas;Problemas Pessoais;1;2022-03-19;10608.49
8538;Maria Sophia Porto;Marketing;Outros;6;2023-11-17;17734.78
4978;Gabrielly Pereira;Marketing;Licença Médica;3;2020-10-04;9244.06
2552;Maria Clara Farias;TI;Viagem de Negocio;6;2021-03-04;6964.96
9246;Maria Cecília Carvalho;Marketing;Outros;5;2020-02-26;13819.96
8251;Stephany das Neves;Marketing;Problemas Pessoais;5;2020-11-04;4355.63
1467;Lara Silva;Marketing;Viagem de Negocio;1;2020-06-24;19488.16
8830;Melissa Melo;Marketing;Outros;3;2022-09-30;16713.61
3543;Pietra Pinto;Marketing;Viagem de Negocio;1;2020-11-20;20384.26
7077;Clara da Cunha;Marketing;Férias;4;2020-01-03;19182.44
4512;Vinicius Porto;Vendas;Viagem de Negocio;3;2023-10-02;7007.56
9492;Thomas Caldeira;Marketing;Viagem de Negocio;8;2020-06-22;18652.08
4453;Gabriel Araújo;Recursos Humanos;Férias;6;2021-03-15;8237.81
5572;Laís Ribeiro;TI;Problemas Pessoais;3;2021-11-19;13240.06
2306;Valentina das Neves;Marketing;Férias;3;2022-09-10;4371.61
7901;Juan Rodrigues;Vendas;Problemas Pessoais;3;2023-03-21;4513.41
1012;Dra. Emanuella Martins;TI;Problemas Pessoais;1;2021-11-05;11061.96
2594;Thomas Fernandes;TI;Doença;1;2023-02-26;19478.35
9008;Maria Eduarda da Conceição;Marketing;Outros;7;2021-02-16;13435.74
6189;Dra. Sabrina da Mota;Marketing;Licença Médica;3;2020-08-25;18974.08
7547;Laís Cavalcanti;Vendas;Outros;6;2023-01-19;13847.33
2411;Theo Novaes;Recursos Humanos;Doença;3;2021-06-24;14392.85
4095;Calebe Silveira;Vendas;Férias;6;2023-01-27;11131.59
5438;Sr. Samuel das Neves;Recursos Humanos;Problemas Pessoais;6;2020-08-03;20460.12
8339;Emanuella Castro;TI;Licença Médica;5;2022-06-01;13859.61
2672;Henrique Carvalho;TI;Problemas Pessoais;2;2022-09-29;8064.14
2158;Srta. Ana Alves;Marketing;Doença;7;2021-09-21;3964.62
3235;Dr. Paulo Azevedo;Recursos Humanos;Férias;1;2023-04-14;3753.15
6123;Igor Pires;Recursos Humanos;Férias;1;2022-09-15;18614.36
5169;Alice Fogaça;Recursos Humanos;Licença Médica;5;2020-11-27;18161.27
5447;Anthony Melo;Recursos Humanos;Problemas Pessoais;7;2022-02-13;3108.39
3996;Amanda Cavalcanti;TI;Problemas Pessoais;1;2023-07-22;20025.15
8105;Maria Cecília Dias;TI;Problemas Pessoais;8;2023-07-27;5382.04
8525;Lívia Lopes;Recursos Humanos;Viagem de Negocio;2;2023-05-28;7488.71
7385;Larissa Cavalcanti;TI;Problemas Pessoais;7;2020-06-18;4086.86
4510;Isabella Peixoto;TI;Viagem de Negocio;1;2021-07-15;9839.43
2149;Dra. Ana Júlia Castro;TI;Viagem de Negocio;7;2020-06-21;16957.24
8710;Sra. Esther Campos;Vendas;Problemas Pessoais;1;2023-11-23;9165.53
1740;Paulo Correia;Recursos Humanos;Licença Médica;3;2020-03-10;12895.91
8451;Sofia Almeida;Recursos Humanos;Outros;5;2021-05-27;15807.55
2284;Dra. Maria Almeida;TI;Problemas Pessoais;8;2022-11-14;13935.54
8156;Luiz Fernando Barbosa;TI;Problemas Pessoais;5;2021-03-08;6123.48
7054;Rebeca Fogaça;TI;Viagem de Negocio;5;2023-10-04;10623.6
9616;Davi Lucas Azevedo;TI;Outros;1;2022-09-10;3382.51
7458;Vitor Hugo da Rosa;Recursos Humanos;Outros;2;2021-01-16;21503.17
5579;Davi Luiz Nunes;Recursos Humanos;Outros;1;2023-05-14;14063.35
5023;Clara Ferreira;Recursos Humanos;Férias;7;2023-02-23;21762.25
9962;Srta. Maria Cecília Moreira;TI;Férias;7;2023-05-04;9745.18
7428;Manuela Aragão;Vendas;Licença Médica;2;2023-01-12;12268.21
3549;Marcela Rocha;Marketing;Problemas Pessoais;1;2020-03-06;15647.52
1312;Yuri Campos;Vendas;Outros;3;2020-04-01;14867.66
4569;Rafaela Moreira;TI;Licença Médica;5;2020-09-01;3950.83
4950;Lavínia Rezende;Marketing;Doença;6;2022-04-05;10234.01
5365;Luiz Miguel Cunha;TI;Problemas Pessoais;8;2022-12-01;16746.06
1892;Srta. Melissa Monteiro;Vendas;Doença;7;2021-09-10;21985.78
2983;Vicente Gonçalves;TI;Licença Médica;4;2020-03-10;5008.58
8908;Sra. Sophie da Costa;Marketing;Viagem de Negocio;5;2020-11-05;13295.67
6951;Luna Gomes;Recursos Humanos;Viagem de Negocio;7;2020-02-01;15208.97
8390;Sra. Larissa Santos;TI;Licença Médica;1;2022-05-11;17009.44
3316;Sr. Rafael Cavalcanti;Marketing;Problemas Pessoais;3;2023-01-17;3909.85
9866;Evelyn Pinto;Recursos Humanos;Outros;5;2020-11-18;18303.67
1420;Ana Julia Mendes;TI;Férias;6;2020-08-05;8056.96
8636;Sr. Samuel Sales;TI;Outros;6;2020-10-13;11377.13
8104;Cecília Alves;TI;Viagem de Negocio;8;2020-09-02;8898.67
4913;Melissa da Mata;Vendas;Problemas Pessoais;6;2022-08-24;12707.61
4342;Bernardo Cardoso;Vendas;Outros;8;2021-10-18;7095.41
5400;Pietro Monteiro;TI;Férias;4;2023-05-14;10203.26
1953;Sra. Sophie Rodrigues;TI;Doença;8;2022-02-15;13017.25
8630;Daniel Araújo;Recursos Humanos;Outros;6;2022-07-11;16649.66
9332;Luigi Dias;Marketing;Licença Médica;6;2020-05-24;12615.26
5948;Joana Barros;TI;Doença;2;2021-03-28;13560.11
4840;Nicole Costa;Marketing;Outros;2;2021-06-06;15697.14
2442;Marina Barros;Marketing;Férias;8;2022-06-30;10499.61
