id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
8713;Vitor Hugo Dias;Recursos Humanos;Licença Médica;3;2022-06-20;5783.92
1155;Maitê Moraes;Recursos Humanos;Licença Médica;8;2023-07-29;19841.34
6557;Vitor Gabriel Porto;Recursos Humanos;Férias;3;2022-06-12;17824.55
5910;Gabrielly Dias;Recursos Humanos;Férias;1;2022-10-14;13586.85
5623;Davi Luiz Costela;TI;Viagem de Negocio;2;2023-05-10;14725.16
2905;João Pedro da Paz;Recursos Humanos;Viagem de Negocio;6;2021-03-01;16639.47
2800;Lívia Farias;Vendas;Problemas Pessoais;8;2021-09-12;10569.08
9396;Camila da Rocha;TI;Licença Médica;6;2021-01-20;6205.55
8351;Ana Beatriz Campos;Marketing;Problemas Pessoais;8;2020-05-16;11287.89
8842;Dr. Luigi Almeida;TI;Problemas Pessoais;6;2021-09-21;11761.12
2028;Cauã Ribeiro;TI;Outros;7;2022-10-03;16562.15
1131;Thiago da Luz;Recursos Humanos;Outros;8;2023-09-11;15217.99
2809;Maria Cecília Souza;Vendas;Problemas Pessoais;6;2021-03-18;10817.45
3628;Srta. Lorena Carvalho;Vendas;Problemas Pessoais;1;2021-06-12;9824.03
9931;Ana Júlia Cunha;Marketing;Viagem de Negocio;7;2022-05-18;21264.24
3169;Ana Laura da Cruz;Recursos Humanos;Outros;1;2023-08-09;21077.67
3654;Juan da Luz;Marketing;Outros;8;2022-06-06;3846.9
9123;Joana Correia;TI;Outros;1;2021-07-21;19989.57
4185;Larissa Mendes;Marketing;Licença Médica;8;2022-07-10;13464.82
8010;Eduardo Teixeira;TI;Férias;7;2022-12-04;13770.61
7799;João Vitor Moreira;Vendas;Licença Médica;8;2022-11-18;9734.12
3179;Paulo Fernandes;Marketing;Férias;7;2023-11-17;12830.32
6652;Kevin da Paz;TI;Doença;8;2022-08-29;20325.27
3096;Sr. João Vitor Castro;Marketing;Doença;6;2022-12-31;10173.58
7809;Sr. Paulo Rocha;Recursos Humanos;Férias;1;2023-07-22;5867.62
2556;Sophie Fernandes;TI;Doença;6;2021-11-05;9139.77
7408;Beatriz Pinto;Vendas;Outros;3;2020-11-12;11558.45
6940;Dr. Thales Santos;Vendas;Viagem de Negocio;1;2021-10-04;12088.88
6645;Stella da Mota;Recursos Humanos;Outros;4;2022-04-19;4572.82
5520;Sr. Enrico Rocha;Recursos Humanos;Férias;7;2023-06-12;6598.63
3262;Cauê Melo;Vendas;Doença;6;2022-08-24;9002.46
2543;Davi Castro;Vendas;Viagem de Negocio;7;2022-02-21;4089.59
5364;Sr. Henrique Araújo;Recursos Humanos;Outros;8;2023-09-28;21755.95
3385;João Felipe Nascimento;Vendas;Férias;7;2021-06-28;11800.34
8080;Isis Carvalho;Vendas;Problemas Pessoais;7;2023-07-09;5133.79
1153;Dr. Thomas da Cunha;Vendas;Doença;4;2023-02-23;4344.26
3702;Nicolas da Cruz;Marketing;Outros;6;2022-05-04;4392.99
4488;Sr. Raul Nunes;Recursos Humanos;Problemas Pessoais;2;2021-04-28;17461.62
9446;André Gonçalves;TI;Doença;8;2023-04-26;17347.94
6889;Leandro Sales;Marketing;Doença;4;2023-05-24;5448.74
3326;Enrico Nunes;Marketing;Doença;3;2020-03-31;6202.53
7031;Gustavo Henrique Novaes;Marketing;Doença;6;2021-08-26;9434.53
4986;Ana Júlia Moura;Vendas;Doença;7;2020-08-28;13083.84
4995;Leandro da Costa;TI;Viagem de Negocio;6;2021-01-02;5979.44
5219;Valentina Pereira;Recursos Humanos;Doença;2;2020-12-28;16733.88
8597;Dra. Stella Correia;TI;Problemas Pessoais;7;2022-06-04;8448.02
2016;Juliana Nascimento;Vendas;Doença;1;2021-06-11;21345.67
4166;Ana Sophia Correia;Vendas;Problemas Pessoais;4;2023-09-15;8814.14
9819;Beatriz Moraes;Recursos Humanos;Férias;8;2023-02-15;13711.22
2650;Gabriel Lopes;Vendas;Doença;1;2023-01-14;10275.95
