id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
3826;Bruna Moura;Vendas;Férias;6;2020-09-01;11005.61
2355;Sarah Castro;Marketing;Licença Médica;7;2021-07-14;8974.83
5231;João Vitor da Paz;TI;Doença;8;2020-08-27;19207.87
2070;Srta. Maria Alice Melo;Vendas;Problemas Pessoais;7;2023-03-16;6483.48
9287;Noah Farias;Marketing;Viagem de Negocio;6;2021-05-28;3481.23
2835;Enzo Gabriel da Cunha;Marketing;Férias;1;2022-10-04;4427.19
6200;Theo da Cruz;TI;Problemas Pessoais;7;2021-01-26;19064.68
8852;Dr. Davi Cavalcanti;TI;Problemas Pessoais;1;2021-08-27;14468.09
4392;Ana Lívia Lima;TI;Doença;3;2021-09-16;13263.45
3614;Julia Moreira;Marketing;Férias;4;2022-11-20;5296.97
7279;Isadora da Rocha;TI;Viagem de Negocio;4;2020-08-08;7071.17
5000;Brenda Farias;Marketing;Doença;6;2023-12-02;10497.21
8519;Letícia Costela;Recursos Humanos;Problemas Pessoais;3;2023-02-01;8007.42
7794;Vitor Hugo Moura;Marketing;Licença Médica;5;2023-01-19;5943.78
1043;Dr. Luigi Santos;Recursos Humanos;Doença;2;2023-08-15;17201.14
8360;Julia da Cruz;Recursos Humanos;Outros;8;2022-05-14;3511.23
1026;Julia Cardoso;Vendas;Licença Médica;5;2023-09-20;19569.71
4782;Fernanda Fernandes;TI;Licença Médica;8;2020-11-07;12517.62
9900;Gustavo Henrique da Conceição;TI;Doença;7;2021-04-29;8518.89
1253;Srta. Alexia Carvalho;Vendas;Outros;3;2021-07-30;10061.16
2497;Nicolas Pinto;TI;Problemas Pessoais;7;2023-03-29;15365.93
9026;Dr. Henrique Nascimento;Vendas;Doença;3;2022-11-22;13025.13
9872;Ana Carolina Pereira;Recursos Humanos;Outros;3;2023-02-15;10819.47
8406;Dr. Pedro Henrique Costela;Recursos Humanos;Viagem de Negocio;6;2023-08-11;19504.35
4599;Rodrigo Silva;TI;Viagem de Negocio;7;2023-10-05;7880.55
8571;Francisco Lima;Vendas;Licença Médica;6;2020-10-15;3529.13
5301;Cauã Carvalho;Recursos Humanos;Férias;7;2020-08-31;10885.1
2144;Noah Dias;Vendas;Outros;5;2022-07-23;14367.31
6551;Ana Laura Campos;Recursos Humanos;Férias;8;2022-03-27;20317.36
4036;Carolina Novaes;Marketing;Doença;7;2022-08-27;4758.37
7391;Dr. Murilo Monteiro;Vendas;Problemas Pessoais;6;2022-11-11;12976.6
8659;Melissa Cardoso;TI;Viagem de Negocio;8;2020-11-13;21037.39
1795;Brenda Araújo;TI;Problemas Pessoais;6;2021-06-08;9524.12
5989;Yasmin Moura;Recursos Humanos;Férias;1;2020-04-29;17505.67
7514;Diogo Costela;Recursos Humanos;Outros;7;2022-07-31;21512.63
7679;Nicolas das Neves;Marketing;Férias;1;2021-01-07;10389.61
6919;Sr. Marcelo Viana;Marketing;Férias;7;2022-07-21;7380.15
7068;Emanuel Carvalho;Vendas;Outros;7;2020-07-28;16385.76
1408;Ryan Moraes;TI;Viagem de Negocio;2;2023-06-13;8286.62
9601;Heitor da Rosa;TI;Licença Médica;5;2023-08-18;5601.31
9700;Lara Fogaça;Vendas;Doença;8;2021-08-07;6447.77
8684;Carolina Fogaça;Recursos Humanos;Doença;5;2022-05-17;17212.29
3004;Luiz Felipe Cavalcanti;Marketing;Licença Médica;6;2022-03-22;6076.35
6046;Eloah Martins;Recursos Humanos;Outros;1;2022-03-23;10036.04
9839;Isis Nogueira;Recursos Humanos;Outros;2;2021-08-14;5432.51
4533;Davi Lucca Fernandes;Recursos Humanos;Doença;1;2023-11-10;8757.65
8821;Sra. Yasmin Vieira;TI;Licença Médica;3;2020-10-10;10994.73
5148;Mariana Carvalho;Recursos Humanos;Problemas Pessoais;1;2021-09-14;17334.57
3923;Maria Julia Nascimento;Vendas;Licença Médica;5;2022-01-26;17656.21
6897;Bianca Viana;TI;Problemas Pessoais;1;2021-09-27;6889.73
5795;Marcos Vinicius Teixeira;Recursos Humanos;Viagem de Negocio;1;2022-11-30;4946.56
4986;Ana Sophia Dias;TI;Viagem de Negocio;1;2022-05-20;5012.1
8431;Olivia da Luz;Vendas;Problemas Pessoais;4;2021-01-28;17532.94
6227;Raquel Santos;TI;Férias;3;2021-09-08;17097.69
5529;Felipe Peixoto;Recursos Humanos;Viagem de Negocio;8;2022-04-16;14401.01
6213;Ryan da Cruz;Vendas;Férias;3;2020-08-23;7827.56
8839;Gustavo Henrique Cardoso;Recursos Humanos;Licença Médica;7;2022-02-26;9771.88
8900;Julia Viana;Recursos Humanos;Licença Médica;4;2022-11-15;16452.24
2692;Marcelo Novaes;TI;Outros;3;2021-05-09;9991.19
2477;Sra. Luana Gonçalves;Marketing;Problemas Pessoais;6;2023-10-09;3064.15
7418;Augusto Cardoso;Marketing;Outros;4;2021-05-23;15848.01
3726;Ana Julia Moura;Vendas;Férias;8;2021-01-28;16761.51
2799;Lorena Azevedo;TI;Licença Médica;8;2020-07-23;10783.25
1443;André Moura;Vendas;Problemas Pessoais;1;2023-02-09;6264.99
8656;Luiz Felipe da Cruz;Recursos Humanos;Doença;1;2023-03-24;11813.03
5971;Cauê Costa;Marketing;Férias;4;2020-06-15;9549.13
1639;Sr. Vicente Duarte;Recursos Humanos;Férias;6;2023-09-26;7125.6
4799;Benício Farias;Recursos Humanos;Outros;3;2022-09-27;18126.31
8266;Mariane da Mota;Recursos Humanos;Viagem de Negocio;5;2020-09-20;12691.98
8436;Julia Porto;TI;Problemas Pessoais;2;2022-01-19;5377.83
5561;Lorena Aragão;Recursos Humanos;Viagem de Negocio;2;2023-09-21;14662.01
9642;Arthur Alves;Marketing;Férias;4;2022-02-05;4673.26
2970;Noah Viana;Recursos Humanos;Doença;1;2020-10-03;19583.47
4572;Bryan da Conceição;TI;Problemas Pessoais;2;2023-01-13;17498.3
9311;Pedro Miguel Melo;Vendas;Férias;1;2020-04-19;14193.34
6568;Bianca da Rocha;Vendas;Doença;3;2023-03-27;6560.35
5336;Heitor das Neves;Recursos Humanos;Problemas Pessoais;5;2022-07-17;13438.55
5863;Laura da Mata;Recursos Humanos;Férias;5;2023-02-10;9388.67
5871;Bruna Rezende;Vendas;Problemas Pessoais;2;2021-09-13;15672.9
3600;Heitor Azevedo;Recursos Humanos;Doença;8;2022-12-11;13958.57
3218;Bárbara Silveira;Vendas;Férias;4;2022-05-20;8146.27
7378;Emanuel Ferreira;Vendas;Viagem de Negocio;4;2022-11-21;9441.07
6418;Erick da Cruz;Marketing;Licença Médica;1;2020-03-01;19516.17
2463;Ana Julia Cavalcanti;Marketing;Férias;4;2020-09-25;11187.92
3561;Lucas Gabriel Correia;TI;Viagem de Negocio;3;2020-10-04;17975.85
5475;Maria Sophia Correia;TI;Outros;4;2021-10-13;10729.42
4399;Esther Silveira;Vendas;Férias;5;2021-08-23;5170.59
7689;Lucas Gabriel Novaes;Recursos Humanos;Outros;6;2020-06-07;19046.18
9648;Arthur Nogueira;Marketing;Férias;6;2020-07-11;15320.69
2035;Nicolas Carvalho;TI;Férias;2;2021-12-16;13106.64
