id_colaborador;nome_colaborador;departamento;motivo_ausencia;horas_ausencia;data_ausencia;salario
1157;Stephany Mendes;Vendas;Férias;1;2021-11-20;19053.48
6345;Sofia Nogueira;TI;Outros;4;2020-06-10;6646.23
8254;Augusto Nascimento;Recursos Humanos;Doença;1;2023-10-22;8246.07
8100;Nicolas Vieira;Marketing;Outros;1;2020-12-12;18149.35
2404;Olivia Cavalcanti;Vendas;Doença;8;2020-08-23;12449.56
9782;Evelyn Melo;Recursos Humanos;Férias;8;2021-10-02;16856.99
2575;Dr. Lucca Nascimento;Recursos Humanos;Problemas Pessoais;8;2020-03-25;12174.58
6622;Sofia Cavalcanti;Recursos Humanos;Licença Médica;4;2021-10-31;14510.81
1645;Ana Vitória Barros;Marketing;Viagem de Negocio;6;2022-05-12;21853.96
1737;Mariane Castro;TI;Licença Médica;2;2023-09-04;7016.19
9073;Maria Eduarda Barros;TI;Doença;8;2020-11-19;15415.34
5039;Isis Nascimento;Vendas;Férias;5;2021-11-05;8377.53
6195;Kamilly Carvalho;Marketing;Viagem de Negocio;1;2023-07-03;15852.28
1539;Laís Porto;TI;Viagem de Negocio;2;2023-01-20;6356.21
4088;Helena Cavalcanti;TI;Doença;8;2020-05-19;4093.41
5918;Maria Vitória Gomes;TI;Licença Médica;3;2020-01-13;11975.18
4841;Heloísa Viana;Vendas;Viagem de Negocio;5;2020-10-01;19028.56
4093;Theo Pereira;Marketing;Doença;7;2021-10-06;3958.92
8507;Pietra da Cruz;Recursos Humanos;Problemas Pessoais;1;2021-07-29;9398.08
7479;Maria Vitória Farias;Recursos Humanos;Outros;3;2023-01-18;18725.5
4477;André Nascimento;Recursos Humanos;Viagem de Negocio;6;2021-09-03;14459.26
6085;João Felipe Castro;Recursos Humanos;Problemas Pessoais;5;2021-06-13;20087.41
6550;Murilo Moreira;TI;Doença;5;2020-01-26;13692.2
9570;Ana Luiza Fogaça;Recursos Humanos;Férias;2;2022-08-04;14947.24
9910;Vitor Gabriel Moura;TI;Férias;3;2020-01-09;9054.09
5243;Antônio Teixeira;Marketing;Viagem de Negocio;7;2023-09-17;7503.11
2698;Carolina Nogueira;Vendas;Doença;6;2020-07-24;14713.29
4027;Catarina Pinto;Recursos Humanos;Licença Médica;6;2022-08-15;6437.96
6454;Dra. Maria Cecília da Cruz;TI;Férias;2;2020-10-10;16570.1
6369;Vitória Cardoso;Marketing;Doença;5;2023-04-02;18442.36
2877;Dra. Maria Alice Martins;Vendas;Viagem de Negocio;7;2022-05-02;3873.0
4730;Maitê Barbosa;Recursos Humanos;Férias;8;2022-07-20;14014.56
3406;Isabelly Viana;Marketing;Doença;8;2020-11-03;17704.33
6378;Sr. Luiz Otávio Lopes;Recursos Humanos;Problemas Pessoais;3;2022-10-12;16353.01
9053;Beatriz Lima;Marketing;Problemas Pessoais;4;2020-11-10;13763.3
2988;Ana Clara Vieira;Recursos Humanos;Problemas Pessoais;7;2021-02-17;21909.71
6060;Mirella Novaes;TI;Férias;2;2020-05-24;16329.26
3467;Isadora da Rocha;Vendas;Licença Médica;6;2023-01-15;3005.3
5424;Joana Castro;Recursos Humanos;Outros;3;2021-05-02;15054.28
8228;Rafael Cardoso;Recursos Humanos;Problemas Pessoais;6;2023-01-22;20120.47
2375;Dr. Thales da Rosa;Recursos Humanos;Doença;1;2020-02-21;16513.58
2145;Sr. Otávio Ferreira;Recursos Humanos;Licença Médica;3;2020-10-12;15074.66
7172;Joana Campos;Vendas;Doença;2;2021-03-10;14468.36
7068;Joaquim Lopes;TI;Licença Médica;6;2021-09-13;21921.43
3990;Diogo Ramos;TI;Licença Médica;3;2020-12-09;19336.75
9002;Francisco Cunha;Marketing;Viagem de Negocio;6;2020-05-25;17474.77
2226;Emilly Silva;Recursos Humanos;Doença;5;2022-11-13;20776.53
6489;Clara Pires;Marketing;Problemas Pessoais;3;2022-08-14;10527.95
5137;Vinicius Peixoto;TI;Licença Médica;5;2022-03-20;18264.86
3865;Júlia Lopes;Recursos Humanos;Viagem de Negocio;1;2022-06-03;15231.45
1110;Pietra Rezende;TI;Doença;5;2023-09-21;3279.88
7846;Samuel Mendes;Vendas;Doença;4;2021-08-12;13065.0
7125;Yago Gomes;TI;Doença;4;2021-01-26;13023.42
1413;Agatha Rodrigues;TI;Outros;4;2022-04-25;19859.73
2614;Larissa Araújo;TI;Viagem de Negocio;4;2021-02-11;8215.65
8653;Sr. Paulo Nogueira;Recursos Humanos;Outros;2;2023-09-09;20453.91
1643;Rafaela Dias;Recursos Humanos;Outros;3;2023-06-21;7371.26
7057;Vitória Teixeira;Vendas;Férias;8;2022-03-18;6320.57
6830;Vicente Sales;Recursos Humanos;Outros;3;2022-03-02;21522.85
9064;Clarice Teixeira;Recursos Humanos;Problemas Pessoais;7;2023-03-08;4877.1
4707;Luiz Henrique Jesus;TI;Viagem de Negocio;1;2023-10-26;8593.58
5384;Ian Sales;Marketing;Férias;1;2021-08-15;6016.26
8069;Srta. Laura da Mota;Vendas;Licença Médica;6;2023-09-17;11843.51
2667;Isabel Vieira;Vendas;Licença Médica;2;2022-06-07;12965.5
7725;Lara Pires;Recursos Humanos;Problemas Pessoais;2;2021-03-23;18622.73
7846;Dra. Elisa Ribeiro;Vendas;Outros;8;2021-07-29;19071.62
4971;Vitor Novaes;Recursos Humanos;Problemas Pessoais;8;2022-09-16;19829.94
3771;Dr. Kaique da Rosa;Vendas;Problemas Pessoais;3;2020-11-02;10553.29
2813;Thiago da Paz;Marketing;Férias;6;2020-12-22;6160.75
5788;Davi Lucas Viana;TI;Férias;2;2020-12-22;17502.04
7122;Diego Azevedo;TI;Viagem de Negocio;5;2023-05-26;3382.66
2986;Cauê da Mata;Recursos Humanos;Férias;3;2020-10-30;9887.8
9706;Sr. Luiz Gustavo Barbosa;Marketing;Viagem de Negocio;8;2021-04-22;18045.07
3095;Catarina Cunha;Marketing;Problemas Pessoais;3;2020-05-21;7396.3
3546;Eduarda Farias;Vendas;Outros;5;2022-03-31;3478.99
3957;Caroline Moreira;Vendas;Viagem de Negocio;7;2022-05-26;10792.25
1596;Marcos Vinicius Azevedo;TI;Viagem de Negocio;2;2020-02-07;6361.4
4642;Manuela Barros;TI;Férias;7;2021-08-11;5270.29
3743;Daniela Nogueira;Vendas;Licença Médica;5;2022-02-26;10070.49
3861;Eduardo Azevedo;TI;Viagem de Negocio;7;2022-04-21;21314.28
3405;Kevin Oliveira;Marketing;Férias;2;2020-09-18;21254.8
6008;João Fernandes;Recursos Humanos;Outros;1;2021-01-24;20466.21
2748;Melissa Sales;Marketing;Outros;7;2021-03-28;8881.87
3411;Davi Luiz da Luz;Recursos Humanos;Licença Médica;2;2022-12-04;19927.3
2789;Dr. Diego Fernandes;Vendas;Problemas Pessoais;5;2023-10-29;16103.7
4886;Clarice da Luz;TI;Licença Médica;7;2023-10-23;5673.79
9323;Eduardo Moura;TI;Férias;6;2020-01-16;7543.53
9274;Vitor Moreira;Vendas;Doença;3;2023-06-10;15767.61
3413;Sra. Ana Carolina Cardoso;Vendas;Problemas Pessoais;2;2021-05-21;18103.22
9546;Arthur Mendes;Recursos Humanos;Doença;5;2021-06-19;12325.22
5391;Theo Cardoso;Recursos Humanos;Doença;3;2022-11-26;7846.69
2088;João Vitor Sales;Vendas;Viagem de Negocio;3;2021-09-02;18955.16
8069;Dr. Enrico Lopes;Marketing;Férias;2;2020-09-10;11162.23
4902;Emilly Gomes;Marketing;Viagem de Negocio;3;2022-07-12;21436.91
6464;Sr. Samuel da Luz;Vendas;Viagem de Negocio;4;2022-07-15;12347.15
7629;Alícia Caldeira;Vendas;Viagem de Negocio;2;2021-05-16;5295.41
5872;Enzo Gabriel Pinto;TI;Problemas Pessoais;5;2020-11-17;19982.73
2329;Renan Freitas;Marketing;Viagem de Negocio;7;2022-11-06;11579.57
7816;Diogo Carvalho;TI;Problemas Pessoais;4;2020-11-12;9076.93
6366;Bruna Santos;Vendas;Doença;7;2021-10-07;8542.15
4032;Samuel Rezende;Recursos Humanos;Viagem de Negocio;5;2021-12-26;5782.91
1063;Dra. Brenda Alves;Marketing;Outros;1;2020-01-04;18172.72
4151;Isis Pereira;Recursos Humanos;Férias;8;2020-03-18;21352.02
6247;Melissa Oliveira;Marketing;Férias;2;2020-11-15;17954.02
2061;Theo Sales;Vendas;Licença Médica;2;2021-12-28;19071.93
1501;Gustavo Henrique Correia;Recursos Humanos;Doença;7;2020-10-09;13645.59
4813;Srta. Carolina Novaes;TI;Outros;4;2022-02-23;8818.49
3435;Emanuelly Pereira;Marketing;Férias;3;2023-07-07;5703.09
9468;Dra. Pietra Rezende;Marketing;Viagem de Negocio;3;2023-08-20;20553.88
6717;Julia da Conceição;Vendas;Viagem de Negocio;5;2021-05-14;11619.97
9187;Dra. Isis Fernandes;Marketing;Outros;6;2021-01-17;8271.23
